date_of_birth,primary_department,annual_salary,job_title,drexel_id,drexel_id,full_name
5/5/1978,Communication,107188,Research Manager,llh60,llh60,Lorrie Haile
9/17/1984,Biology,100896,Professor,llm11,llm11,LaNeshe Miller
10/4/1963,"""Civil",89682,Professor,llr74,llr74,Lee Rogers
9/19/1980,Materials Science and Engineering,93558,Research Professor,lls51,lls51,Lynn Smith
6/9/1971,Mathematics,84881,Professor,lls93,lls93,Lindsay Shea
8/19/1956,Criminology & Justice Studies,101107,Professor,llw628,llw628,Lena Ward
7/8/1951,Sociology,105760,Professor,lm179,lm179,Lisa Maddox
12/6/1962,Politics,106340,Adjunct Instructor,lmb13,lmb13,Larry Baker
12/2/1976,Biology,31924,Technician,lmb14,lmb14,Louis Barrientes
5/23/1958,Physics,82221,Professor,lmc20,lmc20,Linda Celia
11/19/1978,Engineering Leadership and Society,33070,Reference Librarian,lmd288,lmd288,Linda Dierking
3/13/1965,Chemistry,74358,Accountant,lmd52,lmd52,Linda Degan
6/1/1979,Politics,85932,Adjunct Instructor,lme48,lme48,Laurence Eagleton
5/6/1971,English & Philosophy,111213,Professor,lmf88,lmf88,Lauren Frederick
6/10/1980,Mathematics,100230,Professor,lmg93,lmg93,Luke Giordano
1/15/1957,Biology,144364,Executive Director,lmh14,lmh14,Lelia Hersey
6/1/1972,,58186,Drexel Central Coordinator,lmj465,lmj465,Laura Jones
11/28/1966,"""Biodiversity",106984,Professor,lmk10,lmk10,Lance Kruse
10/18/1991,Communication,109536,Professor,lmk42,lmk42,Louis Kelly
10/8/1981,Electrical and Computer Engineering,105849,Professor,lml57,lml57,Lauren Lowe
1/16/1960,,34201,Public Safety Officer,lml95,lml95,Linda Larkin
8/6/1967,Global Studies and Modern Languages,102334,Professor,lmm21,lmm21,Lindsay Matias
9/2/1950,Electrical and Computer Engineering,107158,Professor,lms76,lms76,Lydia Svetkovich
4/7/1974,"""Civil",95978,Professor,lms85,lms85,Leah Semmelhaack
2/28/1983,"""Civil",103601,Professor,lms96,lms96,Leah Stoner
1/2/1969,Engineering Leadership and Society,83023,Professor,lmz285,lmz285,Lauren Zettlemoyer
8/20/1972,Chemical and Biological Engineering,106525,Professor,lnq60,lnq60,Lyss Quintana
1/3/1951,Electrical and Computer Engineering,88983,Adjunct Instructor,lnt72,lnt72,Laurie Thompson
2/20/1953,English & Philosophy,87129,Research Manager,loc17,loc17,Luke Culpit
7/22/1968,History,98567,Professor,lp533,lp533,Liz Polcha
2/11/1970,Mathematics,60013,Software Engineer,lpc508,lpc508,Larry Campbell
11/18/1983,Sociology,105563,Program Coordinator,lpp21,lpp21,Luz Parker
4/13/1951,Communication,102708,Professor,lps99,lps99,Lisa Stanwyck
9/13/1984,Engineering Leadership and Society,105936,Professor,lpt53,lpt53,Loni Tabb
3/21/1960,Chemistry,84538,Professor,lr377,lr377,Luis R
10/15/1950,Materials Science and Engineering,93710,Research Manager,lra97,lra97,Lauri Adens
10/1/1957,Chemistry,93352,Professor,lrb12,lrb12,Lewis Bennett
10/8/1971,Materials Science and Engineering,82879,Professor,lrb76,lrb76,Lina Blalock
6/21/1979,Criminology & Justice Studies,90754,Professor,lrc224,lrc224,Leslie Calimer
3/1/1979,English & Philosophy,56879,Systems Analyst,lrc43,lrc43,Loren Covert
2/28/1961,Criminology & Justice Studies,108669,Professor,lrc58,lrc58,Lisa Creach
8/20/1963,Biology,103237,Professor,lrc91,lrc91,Lewis Colburn
8/9/1963,Global Studies and Modern Languages,91046,Professor,lrg58,lrg58,Leeza Garber
5/17/1988,Biology,87592,Professor,lrj44,lrj44,Lauren Johnson
2/12/1977,Electrical and Computer Engineering,38406,Event Services Specialist,lrl57,lrl57,Laura Larzazs
12/10/1991,Chemical and Biological Engineering,99525,Professor,lrm82,lrm82,Lynnette Montgomery
4/12/1956,Sociology,90398,Adjunct Instructor,lrr89,lrr89,Luis Robitaille
6/10/1992,Communication,65324,Administrative Coordinator,lrw32,lrw32,Louis Wai
2/15/1991,English & Philosophy,96803,Professor,ls666,ls666,Leonard Shaw
4/28/1976,Engineering Leadership and Society,96187,Professor,ls704,ls704,Li Sheng
11/24/1976,Chemistry,100554,Professor,ls821,ls821,Lyndsey Stratton
9/1/1985,Electrical and Computer Engineering,53973,Research Coordinator,lsb717,lsb717,Leta Ball
8/9/1954,Materials Science and Engineering,109223,Professor,lsc63,lsc63,Lindsey Crane
10/18/1961,"""Biodiversity",85975,Professor,lsc74,lsc74,Laura-Edythe Coleman
4/28/1961,Criminology & Justice Studies,108535,Professor,lsj788,lsj788,Loretta Jemmott
9/27/1978,Physics,87137,Professor,lsk22,lsk22,LaVelle King
11/8/1953,Materials Science and Engineering,132750,Program Director,lsm68,lsm68,Lawrence Messenger
6/6/1993,Engineering Leadership and Society,106348,Payroll Administrator,lsm93,lsm93,Larry Mcgough
10/14/1986,"""Civil",67542,Designer,lsv81,lsv81,Leslie Vazquez
8/28/1992,Engineering Leadership and Society,103512,Professor,lta29,lta29,Lloyd Ackert
1/19/1956,Materials Science and Engineering,105028,Professor,ltb33,ltb33,Leslie Boles
10/19/1954,Chemical and Biological Engineering,84321,Adjunct Instructor,ltk48,ltk48,Laura Karpinen
9/26/1976,"""Biodiversity",104014,Payroll Administrator,ltm13,ltm13,Luis Mazza
11/4/1960,Criminology & Justice Studies,101967,Payroll Administrator,ltm60,ltm60,Luis Motley
3/7/1960,Materials Science and Engineering,111130,Professor,ltm75,ltm75,Laurene Milan
9/18/1984,English & Philosophy,96645,Professor,ltn13,ltn13,Liz Nguyen
2/2/1975,English & Philosophy,105266,Program Coordinator,lts11,lts11,Leonard Soto
4/15/1968,Communication,39889,Receptionist/Scheduler,lts95,lts95,Lydia Siegel
10/14/1979,Politics,111610,Professor,ltt75,ltt75,Lien Ta
4/15/1978,Psychological and Brain Sciences,84028,Professor,ltw74,ltw74,Lisa Williams
6/19/1995,Mathematics,83841,Professor,lv342,lv342,Loyc Vanderkluysen
9/9/1958,,46984,Janitor,lvb29,lvb29,Linda Brock
8/11/1994,"""Civil",96061,Professor,lvf249,lvf249,Lee Feinman
4/5/1958,Biology,110651,Professor,lvm58,lvm58,Leah Mele
10/2/1991,Mathematics,109123,Professor,lw357,lw357,Linda Wilson
4/27/1963,Engineering Leadership and Society,88822,Professor,lw441,lw441,Lei Wang
7/18/1970,Communication,107341,Professor,lwh50,lwh50,Lee Hoffman
3/10/1970,Psychological and Brain Sciences,112261,Program Coordinator,lwm81,lwm81,Larry Milford
9/9/1994,Criminology & Justice Studies,97629,Professor,lz169,lz169,Lifeng Zhou
5/22/1989,Sociology,106565,Professor,ma584,ma584,Mariangeles A
12/5/1981,Engineering Leadership and Society,111075,Professor,ma833,ma833,Marco Airaudo
6/11/1991,Mathematics,89018,Professor,ma954,ma954,Manuel A
4/20/1989,English & Philosophy,111300,Professor,ma984,ma984,Murugan Anandarajan
10/7/1970,Chemistry,99498,Professor,mab37,mab37,Morgan Bale
4/19/1951,Global Studies and Modern Languages,98695,Professor,mab47,mab47,Matthew Butkus
1/17/1984,Materials Science and Engineering,85264,Professor,mab50,mab50,Michael Borrelli
8/24/1995,Global Studies and Modern Languages,102985,Professor,mac53,mac53,Mitchell Chisholm
8/15/1992,Politics,95658,Adjunct Instructor,mae868,mae868,Mark Eddie
6/24/1968,Engineering Leadership and Society,34729,Reference Librarian,maf81,maf81,Michael Ferguson
7/25/1970,English & Philosophy,112266,Professor,maf903,maf903,Margaret Finley
2/17/1962,Chemistry,82950,Professor,mag37,mag37,Mollie Gambone
2/9/1958,Communication,73000,Software Engineer,mag838,mag838,Monica Grant
6/20/1969,Biology,105714,Professor,mah26,mah26,Marcus Harshaw
12/22/1974,History,90708,Professor,mah422,mah422,Matthew Heckendorn
2/12/1957,Psychological and Brain Sciences,53875,Administrative Coordinator,mah79,mah79,Marie Henderson
5/1/1954,Chemistry,107215,Professor,maj34,maj34,Monika Julien
9/5/1968,Chemical and Biological Engineering,111617,Professor,mal14,mal14,Marcello Luzi
1/26/1980,Sociology,34664,Science Librarian,mal81,mal81,Mary Lee
8/23/1992,Engineering Leadership and Society,61580,Software Engineer,mam29,mam29,Mary Mosholder
11/18/1965,Mathematics,84852,Professor,mam83,mam83,Marna Mozeff
8/21/1958,"""Civil",83701,Professor,man44,man44,Maura Nitka
8/8/1988,Physics,71757,Psychologist,mao67,mao67,Michelle Oliveira
6/4/1986,Politics,96421,Professor,map12,map12,Miguel Pando
6/19/1994,"""Civil",102503,Finance Coordinator,mar25,mar25,Mary Ramos
12/9/1964,"""Biodiversity",91117,Adjunct Instructor,mas37,mas37,Michael Scherzer
3/25/1988,Biology,90335,Research Manager,mat724,mat724,Marlene Thompson
9/13/1990,Mechanical Engineering and Mechanics,85075,Professor,mat939,mat939,Michelle Tarbutton
7/28/1950,Communication,82090,Research Manager,mav41,mav41,Michelle Valdes
5/13/1951,Electrical and Computer Engineering,91046,Professor,maw26,maw26,Margaret Wheatley
11/1/1978,Electrical and Computer Engineering,99817,Professor,maz13,maz13,Mary Zimmer
8/25/1982,Mechanical Engineering and Mechanics,102249,Professor,maz76,maz76,Matthew Zugale
6/10/1953,English & Philosophy,88974,Professor,mb338,mb338,Mohit Bhawsar
1/4/1956,Chemistry,84124,Professor,mb349,mb349,Mark Boktor
8/20/1983,"""Biodiversity",86529,Professor,mb812,mb812,Maria Benedetto
8/2/1991,Communication,98732,Professor,mb827,mb827,Monica B
5/21/1986,Global Studies and Modern Languages,92736,Professor,mbg20,mbg20,Mary Gustafson
2/26/1970,History,94534,Professor,mbk61,mbk61,Mary Kealy
8/6/1955,Chemical and Biological Engineering,92704,Professor,mbl72,mbl72,Michelle Lowry
9/20/1979,"""Biodiversity",60848,Assistant Professor,mbl77,mbl77,Mary Lemen
10/2/1980,Global Studies and Modern Languages,97813,Professor,mbm68,mbm68,Monserrat Martinez
8/16/1990,History,110228,Professor,mbs155,mbs155,Manas Subramanian
10/9/1982,English & Philosophy,100207,Professor,mbs34,mbs34,Mihir Shah
7/17/1958,Global Studies and Modern Languages,103780,Professor,mc955,mc955,Megan Creighton
6/14/1978,Politics,63169,Research Coordinator,mcc615,mcc615,Mark Carlisle
1/26/1972,Biology,90121,Professor,mcd201,mcd201,Mike D'Antuono
11/19/1990,Materials Science and Engineering,101770,Professor,mcd40,mcd40,Marianne Dudek
9/15/1980,Psychological and Brain Sciences,104839,Professor,mcd451,mcd451,Maureen DeSimone
8/15/1953,English & Philosophy,88022,Professor,mcg15,mcg15,Matthew Gould
12/1/1967,Mechanical Engineering and Mechanics,99229,Adjunct Instructor,mcg57,mcg57,Mary Gardner
3/4/1956,Chemical and Biological Engineering,97376,Professor,mcg84,mcg84,Mike Grady
3/15/1979,Mechanical Engineering and Mechanics,65526,Designer,mcj64,mcj64,Merle Jenkins
9/13/1953,Communication,87927,Finance Coordinator,mck33,mck33,Max Kotula
10/7/1980,English & Philosophy,105609,Professor,mck58,mck58,Michael Kaczmarczik
11/22/1968,"""Biodiversity",90572,Professor,mck77,mck77,Michelle Kondo
10/1/1991,Global Studies and Modern Languages,84319,Program Coordinator,mcl73,mcl73,Magdalene Lybarger
4/12/1980,Biology,74221,Talent Acquistion Consultant,mcm17,mcm17,Melvin Mason
10/13/1956,Chemistry,87475,Professor,mcm36,mcm36,Maria Mouat
11/6/1981,English & Philosophy,94050,Program Coordinator,mcm50,mcm50,Mary Martell
11/15/1966,English & Philosophy,65650,Psychologist,mcn20,mcn20,Maggie Nuzback
12/4/1950,English & Philosophy,87411,Professor,mco21,mco21,Maria O'Halloran
9/27/1994,English & Philosophy,106500,Payroll Administrator,mcp41,mcp41,Michelle Pearson
8/21/1993,Psychological and Brain Sciences,86247,Professor,mcr38,mcr38,Matthew Rotella
1/22/1952,Materials Science and Engineering,95430,Senior Advisor,mcr44,mcr44,Micheal Roberts
5/14/1995,Sociology,110856,Professor,mcr63,mcr63,Madeleine Riley
3/28/1964,English & Philosophy,82299,Professor,mcr79,mcr79,Matt Reichenbach
3/21/1990,Electrical and Computer Engineering,89299,Professor,mcs168,mcs168,Matthew Stamm
8/19/1965,Engineering Leadership and Society,95433,Professor,mcs499,mcs499,Maegan Shea
10/14/1988,Biology,110415,Professor,mcs64,mcs64,Mark Staub
7/22/1977,Communication,107788,Research Professor,mcs666,mcs666,Marsha Sellars
7/6/1983,Criminology & Justice Studies,88402,Research Professor,mcs904,mcs904,Mary Sheldon
5/19/1993,Materials Science and Engineering,110613,Clinician,mcw85,mcw85,Michael Wheeler
3/20/1988,Engineering Leadership and Society,83449,Professor,mcw97,mcw97,Michael Walker
1/14/1959,Sociology,101552,Professor,md495,md495,Mian Dai
4/8/1995,Sociology,103546,Professor,md756,md756,Maria de
12/10/1973,English & Philosophy,55361,Designer,mdb71,mdb71,Myrtle Bernstein
2/27/1956,Materials Science and Engineering,107347,Professor,mdb97,mdb97,Michael Baselice
2/3/1987,Mechanical Engineering and Mechanics,93982,Finance Coordinator,mdc72,mdc72,Matthew Carter
11/22/1982,Mechanical Engineering and Mechanics,85059,Professor,mdd756,mdd756,Michael Do
3/8/1980,Communication,106470,Professor,mde67,mde67,Megan Elwood
12/3/1969,Mathematics,130103,Research Director,mdf93,mdf93,Maria Franks
6/19/1977,Mathematics,103544,Professor,mdg20,mdg20,Madelaine Gold
8/4/1960,Sociology,97414,Professor,mdg67,mdg67,Michael Glaser
10/16/1992,Physics,111562,Senior Advisor,mdh73,mdh73,Michel Hoffman
2/22/1994,Mathematics,106058,Adjunct Instructor,mdk42,mdk42,Michael Kipping
6/2/1951,Biology,112703,Professor,mdm636,mdm636,Matt Morettini
4/20/1989,Engineering Leadership and Society,33938,Technician,mdm69,mdm69,Martha Malekan
3/16/1992,History,98304,Professor,mdp507,mdp507,Michelle Pearl
10/24/1989,,46027,Public Safety Officer,mdr42,mdr42,Martha Rodarte
7/14/1954,Electrical and Computer Engineering,74965,Human Resources,mdr454,mdr454,Mary Richardson
7/11/1966,Psychological and Brain Sciences,86887,Professor,mdr68,mdr68,Michele Rattigan
1/17/1991,,38351,Public Safety Officer,mds52,mds52,Mathew Snyder
8/12/1979,Chemical and Biological Engineering,109268,Professor,me854,me854,Masako Endo
9/27/1969,Politics,90344,Professor,me888,me888,Michael Edmondson
2/6/1964,Mechanical Engineering and Mechanics,42029,Learning Specialist,mea31,mea31,Micheal Alford
3/23/1950,Engineering Leadership and Society,107281,Professor,meb66,meb66,Megan Bolton
1/7/1954,Engineering Leadership and Society,106929,Professor,meb86,meb86,Mark Beecher
9/5/1963,"""Biodiversity",69963,Accountant,meb91,meb91,Mary Burton
3/6/1976,History,29554,Technician,mee54,mee54,Magdalene Estrada
12/5/1984,Mathematics,94231,Professor,mef87,mef87,Mary Flynn
1/21/1975,Mathematics,108371,Professor,meg816,meg816,Michelle Gannon
12/9/1955,Biology,99108,Professor,meh11,meh11,Mary Hovinga
9/6/1994,"""Biodiversity",87242,Professor,meh218,meh218,Meshagae Hunte-Brown
6/12/1974,"""Civil",90828,Professor,meh34,meh34,Melanie Henderson
12/11/1991,,37375,Janitor,meh48,meh48,Mark Hale
12/10/1958,Electrical and Computer Engineering,94976,Professor,mei416,mei416,Maria Irrera-Newcomb
2/15/1966,Mathematics,109754,Adjunct Instructor,mej686,mej686,Mable Jackson
11/16/1955,Politics,108927,Professor,mej687,mej687,Marina Johnson
9/7/1983,Chemistry,105531,Professor,mek245,mek245,Michael Keesler
1/7/1970,Biology,108402,Professor,mem32,mem32,Megan Malvoisin
1/6/1988,English & Philosophy,104097,Adjunct Instructor,mem35,mem35,Mary Mitchell
5/24/1977,Criminology & Justice Studies,95928,Professor,mem672,mem672,Melvin Moore
9/20/1968,Politics,91195,Professor,mem88,mem88,Mary Mawritz
2/23/1956,Psychological and Brain Sciences,88080,Professor,mep601,mep601,Mark Petrovich
12/20/1978,Global Studies and Modern Languages,82530,Program Coordinator,mer66,mer66,Michael Ronn
7/3/1990,Politics,88357,Professor,mer79,mer79,Mia Rosensaft
12/12/1976,Criminology & Justice Studies,92071,Professor,mes67,mes67,Melissa Selverian
3/10/1986,Psychological and Brain Sciences,94286,Research Professor,mes908,mes908,Mark Sanchez
5/16/1960,Materials Science and Engineering,94898,Professor,met43,met43,Megan Tomey
2/24/1960,Engineering Leadership and Society,86616,Professor,mew12,mew12,Mark Willie
4/13/1993,Materials Science and Engineering,100394,Professor,mey47,mey47,Mary Yost
8/8/1981,English & Philosophy,87212,Professor,mf209,mf209,Mario Frakulla
2/2/1977,Criminology & Justice Studies,93874,Professor,mf271,mf271,Marcus Ferreira
1/12/1989,Physics,99211,Professor,mf338,mf338,Melanie Ferdinand
4/6/1972,Criminology & Justice Studies,108923,Professor,mf438,mf438,Mohammad Fanaei
2/22/1976,Criminology & Justice Studies,109181,Professor,mf847,mf847,Meghan Frederick
12/21/1994,Physics,66873,Psychologist,mfa68,mfa68,Marcos Arellano
7/19/1970,English & Philosophy,104382,Professor,mfc55,mfc55,Michael Carbone
9/9/1950,Physics,111400,Professor,mfe56,mfe56,Mary Ebeling
5/25/1981,"""Biodiversity",86190,Professor,mfg78,mfg78,Mark Gress
1/4/1957,,47967,Public Safety Officer,mfg95,mfg95,Marilyn Gibson
3/5/1990,Sociology,100545,Professor,mfh747,mfh747,Mora Hazlett-O'Neill
4/8/1966,Biology,111902,Professor,mfw27,mfw27,Michael Wightman
11/17/1980,Politics,91826,Professor,mg799,mg799,Marcia Gamaly
2/7/1963,Global Studies and Modern Languages,111957,Professor,mg888,mg888,Maureen Gibney
2/20/1978,Psychological and Brain Sciences,110252,Professor,mg968,mg968,Maryann Godshall
8/11/1987,Psychological and Brain Sciences,106933,Professor,mg996,mg996,Mithila Guha
10/8/1985,Materials Science and Engineering,99741,Professor,mgg36,mgg36,Miriam Giguere
11/26/1994,English & Philosophy,57617,Administrative Coordinator,mgh23,mgh23,Mildred Higginbotham
2/5/1978,,29346,Janitor,mgj97,mgj97,Marianela Jackson
7/23/1994,Electrical and Computer Engineering,111632,Professor,mgk94,mgk94,Michael Kozak
10/20/1964,Sociology,112023,Professor,mgm48,mgm48,Michael Mauk
4/19/1958,,31916,Janitor,mgm77,mgm77,Michael Medlin
10/2/1968,English & Philosophy,110863,Adjunct Instructor,mgo947,mgo947,Mathew Obryon
8/2/1953,History,111313,Professor,mgp87,mgp87,Marilyn Piety
1/16/1977,Chemistry,99208,Professor,mgw62,mgw62,Michael Wagner
11/4/1973,Biology,100072,Professor,mh214,mh214,Melissa Hand
7/21/1985,Psychological and Brain Sciences,84637,Professor,mh804,mh804,Matthew Higgins
7/4/1958,Mathematics,107655,Research Manager,mhf76,mhf76,Marie Fox
6/19/1984,English & Philosophy,101213,Professor,mhr21,mhr21,Megan Rodriguez
3/2/1967,Biology,108404,Professor,mht63,mht63,Michael Tunick
10/14/1971,Chemical and Biological Engineering,96499,Professor,mht93,mht93,Maureen Tang
1/4/1984,Sociology,95235,Professor,mi889,mi889,Monica Ilies
7/17/1954,Chemical and Biological Engineering,109511,Research Professor,mim23,mim23,Maria Marston
4/23/1981,Biology,108489,Professor,mir633,mir633,Marion Ramirez
8/15/1991,Psychological and Brain Sciences,99668,Professor,mis22,mis22,Mara Smith
9/18/1950,Biology,100431,Professor,mj782,mj782,Mary Jean
3/20/1963,Mathematics,111387,Professor,mjb10,mjb10,Matthew Burlick
4/2/1975,Politics,145975,Program Director,mjb53,mjb53,Mariana Becker
6/10/1962,Electrical and Computer Engineering,59232,Academic Advisor,mjc21,mjc21,Matthew Christiansen
2/10/1993,History,32024,Science Librarian,mjc887,mjc887,Mark Costello
9/23/1993,,67076,Financial Aid Officer,mjd48,mjd48,Mark Donovan
6/19/1960,Mechanical Engineering and Mechanics,94789,Professor,mjd81,mjd81,Michelle Dolinski
4/6/1976,,46027,Janitor,mjh277,mjh277,Maxine Hayes
9/9/1974,Mathematics,88667,Professor,mjh46,mjh46,Michael Haslip
8/16/1977,Chemistry,84405,Payroll Administrator,mjh592,mjh592,Morton Howard
9/19/1963,Biology,110143,Professor,mjh97,mjh97,Michael Howley
5/3/1952,Politics,58128,Talent Acquistion Consultant,mjh98,mjh98,Michael Heuschkel
11/16/1987,Engineering Leadership and Society,93308,Professor,mjj81,mjj81,Mindy Johnson
1/18/1965,Psychological and Brain Sciences,110730,Professor,mjk71,mjk71,Melissa Kaufman
9/19/1973,Psychological and Brain Sciences,90974,Research Manager,mjk79,mjk79,Michael Keller
7/24/1971,History,83982,Professor,mjk84,mjk84,Matthew Kaufhold
2/12/1971,Sociology,27474,Learning Specialist,mjl58,mjl58,Mary Love
5/4/1988,History,96676,Professor,mjm37,mjm37,Michael Mahoney
8/11/1972,Mechanical Engineering and Mechanics,112057,Senior Advisor,mjm53,mjm53,Mildred Moses
10/26/1959,,68508,Drexel Central Coordinator,mjm58,mjm58,Marjorie Mclean
9/6/1994,Psychological and Brain Sciences,92831,Professor,mjm691,mjm691,Micah Meltzer
9/2/1952,,66856,Financial Aid Officer,mjm82,mjm82,Marion Morris
8/3/1957,Engineering Leadership and Society,86684,Professor,mjp24,mjp24,Matthew Parent
