date_of_birth,living_address,is_communter,email,student_program_type,phone,home_address,majors,minors,annual_financial_aid_award,outstanding_balances,drexel_id,drexel_id,drexel_id,drexel_id,full_name
8/10/2002,"""3320 Powelton Avenue Philadelphia",0,jel99@drexel.edu,Undergraduate,797-754-5014,"""3320 Powelton Avenue Philadelphia",Bachelor of Science in Health Data Analytics,,18600.0,0.0,jel99,jel99,jel99,jel99,Janice Evelia Lane
8/27/2000,"""223 N. 34th Street Philadelphia",0,jem23@drexel.edu,Undergraduate,241-531-1098,"""223 N. 34th Street Philadelphia",Bachelor of Science in Dance,,18600.0,83.53,jem23,jem23,jem23,jem23,John Erick Martin
4/16/2000,5396 North Reese Avenue,0,jem36@drexel.edu,Graduate,472-437-1696,5396 North Reese Avenue,Doctor of Philosophy in Creative Arts in Therapy,,20000.0,31.02,jem36,jem36,jem36,jem36,John Elmer Montague
11/23/2004,29 Vista Flores,0,jem50@drexel.edu,Undergraduate,866-443-8926,29 Vista Flores,Bachelor of Arts in Computer Science in Computer Science,,16200.0,0.0,jem50,jem50,jem50,jem50,Joyce Elizabeth Mcilwain
2/24/1999,"""3200 Chestnut Street Philadelphia",0,jem596@drexel.edu,Undergraduate,663-135-2312,"""3200 Chestnut Street Philadelphia",Bachelor of Science in Photography,,16200.0,0.0,jem596,jem596,jem596,jem596,Jose Ezra Murphy
9/24/2003,514 Flower Lane,0,jem603@drexel.edu,Graduate,860-965-3105,514 Flower Lane,Master of Science in Educational Administration,,18600.0,17.87,jem603,jem603,jem603,jem603,Jeff Edward Mckendrick
10/27/2003,30544 Whitmore Road,0,jem82@drexel.edu,Undergraduate,928-778-4800,30544 Whitmore Road,program_name,,18600.0,0.0,jem82,jem82,jem82,jem82,John Edmundo Meyers
1/2/2003,"""3320 Powelton Avenue Philadelphia",0,jep10@drexel.edu,Undergraduate,865-434-3663,"""3320 Powelton Avenue Philadelphia",Bachelor of Arts in Global Studies,Minor in Graphic Design,16200.0,0.0,jep10,jep10,jep10,jep10,Joni Eleanore Patterson
7/27/2004,35805 Alcazar Court,0,jep28@drexel.edu,Undergraduate,698-165-7975,35805 Alcazar Court,Bachelor of Science Degree inNursing in Nursing,Minor in Engineering Leadership,16200.0,93.15,jep28,jep28,jep28,jep28,Joseph Elias Proudfoot
5/8/2004,Is Affiliated Housing,0,jep30@drexel.edu,Undergraduate,275-211-9427,Is Affiliated Housing,Bachelor of Science in Music Industry,Minor in Epidemiology,18600.0,0.0,jep30,jep30,jep30,jep30,Jack Eric Pospisil
6/21/2002,6452 El Camino Real,0,jep62@drexel.edu,Undergraduate,526-479-2436,6452 El Camino Real,Bachelor of Science in Photography,Minor in Engineering Leadership,16200.0,89.53,jep62,jep62,jep62,jep62,John Eric Peterson
5/15/2000,"""115 N. 32nd Street Philadelphia",0,jer147@drexel.edu,Undergraduate,683-421-2533,"""115 N. 32nd Street Philadelphia",Bachelor of Science in Interior Design,,20000.0,30.56,jer147,jer147,jer147,jer147,Jack Emil Riche
9/6/2001,1780 142nd Avenue,0,jer60@drexel.edu,Graduate,202-202-4652,1780 142nd Avenue,Master of Science in Learning Technologies,,20000.0,0.0,jer60,jer60,jer60,jer60,James Emanuel Reed
5/7/2003,"""3320 Powelton Avenue Philadelphia",0,jes18@drexel.edu,Undergraduate,739-482-6985,"""3320 Powelton Avenue Philadelphia",Bachelor of Science in Hospitality Management in Hospitality Management,Minor in Mathematics,16200.0,0.0,jes18,jes18,jes18,jes18,Julia Elizabeth Scheffel
5/4/1999,"""3320 Powelton Avenue Philadelphia",0,jes36@drexel.edu,Undergraduate,947-120-7970,"""3320 Powelton Avenue Philadelphia",Bachelor of Science in Business Administration in Technology Innovation Management (co-major),,16200.0,0.0,jes36,jes36,jes36,jes36,Jeff Earle Stelk
3/3/2001,"""3175 John F Kennedy Boulevard Philadelphia",0,jes379@drexel.edu,Undergraduate,983-990-1600,"""3175 John F Kennedy Boulevard Philadelphia","Bachelor of Science in Learning Sciences, Experience Design, and Technology",,20000.0,0.0,jes379,jes379,jes379,jes379,Janet Evelyn Sutton
7/2/2002,4438 Maine Avenue,0,jes47@drexel.edu,Undergraduate,575-670-2139,4438 Maine Avenue,Bachelor of Arts in Entrepreneurship and Innovation,,18600.0,40.08,jes47,jes47,jes47,jes47,Judith Eva Seith
4/5/2003,725 65th Street,0,jes67@drexel.edu,Graduate,576-950-7798,725 65th Street,Master of Science in Software Engineering in Software Engineering,,16200.0,82.14,jes67,jes67,jes67,jes67,Joseph Ernest Smith
7/5/1999,"""325 N. 15th Street Philadelphia",0,jes77@drexel.edu,Undergraduate,727-228-3209,"""325 N. 15th Street Philadelphia",Bachelor of Science in Photography,,16200.0,0.0,jes77,jes77,jes77,jes77,Judith Eva Sawyer
2/25/2000,"""325 N. 15th Street Philadelphia",0,jes82@drexel.edu,Undergraduate,798-527-5044,"""325 N. 15th Street Philadelphia",Bachelor of Science in Information Systems in Information Systems,,16200.0,50.08,jes82,jes82,jes82,jes82,Juan Edward Shirley
6/4/2002,"""101 N 34th Street Philadelphia",0,jes91@drexel.edu,Undergraduate,882-579-2268,"""101 N 34th Street Philadelphia",Bachelor of Arts in Sociology,,18600.0,78.24,jes91,jes91,jes91,jes91,Jamie Elizabeth Smith
6/10/2001,1352 Purdue Street,0,jes916@drexel.edu,Undergraduate,484-800-5032,1352 Purdue Street,Bachelor of Science in Product Design,,18600.0,0.0,jes916,jes916,jes916,jes916,James Earl Strickland
10/10/2004,"""3200 Race Street Philadelphia",0,jet24@drexel.edu,Undergraduate,861-959-8901,"""3200 Race Street Philadelphia",Bachelor of Arts in Art History,,20000.0,0.0,jet24,jet24,jet24,jet24,Jessica Ebony Tuner
12/7/1999,36043 Soapberry Commons,0,jet30@drexel.edu,Undergraduate,713-593-1080,36043 Soapberry Commons,Bachelor of Science in Photography,,20000.0,0.0,jet30,jet30,jet30,jet30,Juan Edward Trivedi
8/18/2003,"""223 N. 34th Street Philadelphia",0,jet71@drexel.edu,Undergraduate,613-125-5449,"""223 N. 34th Street Philadelphia",Bachelor of Science in Film & Television,Minor in Medical Sociology,16200.0,0.0,jet71,jet71,jet71,jet71,Jason Edward Tep
8/11/2004,"""115 N. 32nd Street Philadelphia",0,jet81@drexel.edu,Undergraduate,948-225-4537,"""115 N. 32nd Street Philadelphia",Bachelor of Arts in Environmental Studies and Sustainability,,18600.0,37.06,jet81,jet81,jet81,jet81,Jamie Essie Thurston
6/7/2004,619 Colusa Avenue,0,jet82@drexel.edu,Graduate,831-380-6433,619 Colusa Avenue,Master of Science in Environmental Policy in Environmental Policy,,18600.0,0.0,jet82,jet82,jet82,jet82,Jessica Eleanore Taylor
10/21/1999,3318 East Woodbine Road,0,jev35@drexel.edu,Graduate,714-691-9540,3318 East Woodbine Road,Master of Science in Information Systems in Information Systems,Minor in Bioscience and Society,18600.0,59.05,jev35,jev35,jev35,jev35,James Earl Vaccaro
3/14/2002,6244 Sun River Drive,0,jev53@drexel.edu,Undergraduate,676-691-1482,6244 Sun River Drive,Bachelor of Science in Health Data Analytics,,18600.0,80.8,jev53,jev53,jev53,jev53,Jessica Elizabeth Villalobos
8/9/2004,1011 San Jose Street,0,jew19@drexel.edu,Undergraduate,502-655-1347,1011 San Jose Street,Bachelor of Science in Entertainment and Arts Management,,18600.0,0.0,jew19,jew19,jew19,jew19,James Edward Walden
4/28/2001,43949 South Moray Street,0,jew26@drexel.edu,Graduate,357-106-7758,43949 South Moray Street,Master of Science in Retail & Merchandising,,20000.0,0.0,jew26,jew26,jew26,jew26,Josephine Estella Wilson
6/26/2001,3835 Oakes Drive,0,jew81@drexel.edu,Undergraduate,858-273-7271,3835 Oakes Drive,Bachelor of Science in Electrical Engineering in Electrical Engineering,,18600.0,0.0,jew81,jew81,jew81,jew81,Jeffrey Ellis Webb
8/24/1999,2750 Gilmore Lane,0,jew853@drexel.edu,Undergraduate,672-344-2281,2750 Gilmore Lane,Bachelor of Science in Graphic Design,Minor in Public Health,16200.0,25.81,jew853,jew853,jew853,jew853,Joshua Eric Williamson
3/11/2002,"""101 N 34th Street Philadelphia",0,jew918@drexel.edu,Undergraduate,787-167-5493,"""101 N 34th Street Philadelphia",Bachelor of Science in Chemical Engineering in Chemical Engineering,,16200.0,0.0,jew918,jew918,jew918,jew918,Jaime Edward Williams
2/7/2001,61 Callahan Way,0,jew929@drexel.edu,Undergraduate,258-280-4637,61 Callahan Way,Bachelor of Science in Architectural Studies,,20000.0,55.34,jew929,jew929,jew929,jew929,Janet Ellen Whitley
8/28/2002,101 Mustang Drive,0,jew98@drexel.edu,Graduate,214-530-7652,101 Mustang Drive,Master of Science in Computer Engineering,,16200.0,0.0,jew98,jew98,jew98,jew98,Jesus Edgar Williams
10/18/2000,107 Guaymas Place,0,jey70@drexel.edu,Undergraduate,505-645-8199,107 Guaymas Place,"Bachelor of Arts in English, Literary Studies Concentration",,18600.0,72.24,jey70,jey70,jey70,jey70,Jacob Ellis Young
3/15/1985,"""3320 Powelton Avenue Philadelphia",0,jfa81@drexel.edu,Undergraduate,288-109-5931,"""3320 Powelton Avenue Philadelphia",Bachelor of Arts in Mathematics,,18600.0,0.0,jfa81,jfa81,jfa81,jfa81,Jerold Fred Andaya
5/22/2004,5725 Medallion Court,0,jfb526@drexel.edu,Graduate,325-435-1149,5725 Medallion Court,Master of Science in Learning Technologies,,16200.0,0.0,jfb526,jfb526,jfb526,jfb526,John Franklyn Boyd
4/7/1999,20097 Butterfield Drive,0,jfb62@drexel.edu,Graduate,579-321-3455,20097 Butterfield Drive,Master of Science in Environmental Engineering,,16200.0,0.0,jfb62,jfb62,jfb62,jfb62,Jason Fred Biondo
11/10/2000,61 Callahan Way,0,jfc72@drexel.edu,Undergraduate,476-482-6055,61 Callahan Way,Bachelor of Science in Product Design,,16200.0,0.0,jfc72,jfc72,jfc72,jfc72,Jonathan Francis Campbell
5/5/2002,236 Alden Road,0,jfc812@drexel.edu,Undergraduate,406-266-2606,236 Alden Road,Bachelor of Science in Geoscience,Minor in Organizational Management,16200.0,0.0,jfc812,jfc812,jfc812,jfc812,John Frankie Chrostowski
4/15/2001,2641 Heather Lane,0,jfd199@drexel.edu,Graduate,824-122-2666,2641 Heather Lane,Master of Science in Physics,,16200.0,0.0,jfd199,jfd199,jfd199,jfd199,Jessica Frances Dixon
11/16/2001,"""3301 Arch Street Philadelphia",0,jfd44@drexel.edu,Undergraduate,475-349-7488,"""3301 Arch Street Philadelphia",Bachelor of Science in Westphal Studies Program,Minor in Information Systems,18600.0,0.0,jfd44,jfd44,jfd44,jfd44,Justin Fred Daughtry
11/5/2000,"""3200 Chestnut Street Philadelphia",0,jff60@drexel.edu,Undergraduate,350-814-8947,"""3200 Chestnut Street Philadelphia",Bachelor of Science in General Studies,Minor in Nutrition,16200.0,0.0,jff60,jff60,jff60,jff60,John Frederick Flowers
12/5/1999,38676 Greenwich Circle,0,jff78@drexel.edu,Graduate,756-569-5207,38676 Greenwich Circle,Master of Science in Accounting in Accounting,,20000.0,0.0,jff78,jff78,jff78,jff78,Jessica Florence Fields
10/21/2001,"""3200 Race Street Philadelphia",0,jff90@drexel.edu,Undergraduate,676-434-8066,"""3200 Race Street Philadelphia","Bachelor of Arts in English, Secondary Education Concentration",,18600.0,27.2,jff90,jff90,jff90,jff90,Jacob Frederic Fortner
4/2/2003,826 Webster Street,0,jfk62@drexel.edu,Undergraduate,686-748-8578,826 Webster Street,Bachelor of Science in Business Administration in Operations and Supply Chain Management,Minor in Middle East and North Africa Studies,16200.0,0.0,jfk62,jfk62,jfk62,jfk62,Joseph Frank Kobayashi
9/18/2002,238 La Salle Avenue,0,jfk66@drexel.edu,Undergraduate,454-990-2978,238 La Salle Avenue,Bachelor of Science in Business and Engineering in Business and Engineering,Minor in War and Society,18600.0,0.0,jfk66,jfk66,jfk66,jfk66,Joann Felicia Knott
12/21/1999,40902 Ingersoll Terrace,0,jfk67@drexel.edu,Undergraduate,748-603-6174,40902 Ingersoll Terrace,"Bachelor of Science in Behavioral Economics, Business and Organizations",,20000.0,2.64,jfk67,jfk67,jfk67,jfk67,Jesus Francisco Kessler
4/16/2001,"""223 N. 34th Street Philadelphia",0,jfl199@drexel.edu,Undergraduate,345-251-9822,"""223 N. 34th Street Philadelphia","Bachelor of Arts in Philosophy, Politics and Economics",Minor in Middle East and North Africa Studies,20000.0,0.0,jfl199,jfl199,jfl199,jfl199,Janet Frances Lee
5/4/2001,"""3200 Race Street Philadelphia",0,jfp75@drexel.edu,Undergraduate,915-430-3170,"""3200 Race Street Philadelphia",Bachelor of Arts in Entrepreneurship & Innovation 3-year Option,Minor in Jazz and African-American Music,20000.0,14.8,jfp75,jfp75,jfp75,jfp75,John Francisco Plummer
4/5/2001,"""3300 Race Street Philadelphia",0,jfr75@drexel.edu,Undergraduate,481-239-6459,"""3300 Race Street Philadelphia",Bachelor of Science in Chemical Engineering in Chemical Engineering,"Minor in Science, Technology and Society",20000.0,38.11,jfr75,jfr75,jfr75,jfr75,James Fernando Reynolds
6/26/2001,"""3320 Powelton Avenue Philadelphia",0,jfr92@drexel.edu,Undergraduate,330-353-7737,"""3320 Powelton Avenue Philadelphia",Doctor in Couple and Family Therapy in Couple and Family Therapy,,18600.0,39.47,jfr92,jfr92,jfr92,jfr92,Janice Filomena Ritzman
3/9/2003,1226 Blossom Circle,0,jfs16@drexel.edu,Undergraduate,249-675-5200,1226 Blossom Circle,Bachelor of Science in Economics and Data Science,,18600.0,98.78,jfs16,jfs16,jfs16,jfs16,John Foster Smith
8/4/1999,1011 San Jose Street,0,jfs338@drexel.edu,Undergraduate,283-812-7991,1011 San Jose Street,Bachelor of Arts in Art History,Minor in Mathematics,16200.0,4.0,jfs338,jfs338,jfs338,jfs338,Jennifer Frances Schiff
1/17/2001,"""3200 Race Street Philadelphia",0,jfs38@drexel.edu,Undergraduate,952-676-7836,"""3200 Race Street Philadelphia","Bachelor of Arts in English, Secondary Education Concentration",,18600.0,0.0,jfs38,jfs38,jfs38,jfs38,Jimmy Frank Sandmann
3/5/2004,328 17th Street,0,jfs42@drexel.edu,Undergraduate,297-106-1957,328 17th Street,"Bachelor of Arts in English, Literary Studies Concentration",,20000.0,85.61,jfs42,jfs42,jfs42,jfs42,Judith Florence Sorenson
9/17/2003,26563 Chisholm Court,0,jfs68@drexel.edu,Undergraduate,336-306-4353,26563 Chisholm Court,"Bachelor of Arts in English, Writing Concentration",,20000.0,0.0,jfs68,jfs68,jfs68,jfs68,Jason Fred Solis
7/13/1988,"""3300 Race Street Philadelphia",0,jfw13@drexel.edu,Undergraduate,732-766-9880,"""3300 Race Street Philadelphia",Bachelor of Science in Chemistry,,16200.0,0.0,jfw13,jfw13,jfw13,jfw13,Jeffrey Fredrick Wilson
1/11/2001,19 Heritage,0,jga26@drexel.edu,Graduate,725-991-4450,19 Heritage,"Master of Science(MS) in Ecology, Evolution, and Earth Systems",Minor in Jewish Studies,18600.0,0.0,jga26,jga26,jga26,jga26,James George Applebury
9/7/2000,"""3301 Arch Street Philadelphia",0,jga49@drexel.edu,Undergraduate,475-100-4904,"""3301 Arch Street Philadelphia",Bachelor of Science in Environmental Engineering in Environmental Engineering,,18600.0,0.0,jga49,jga49,jga49,jga49,Janice Gracie Alva
6/7/2004,560 Penstock Drive,0,jgb263@drexel.edu,Graduate,553-930-9353,560 Penstock Drive,Doctor of Philosophy in Computer Engineering,Minor in Sport Coaching Leadership,16200.0,0.0,jgb263,jgb263,jgb263,jgb263,John Gary Babb
7/1/2000,612 E Street,0,jgb75@drexel.edu,Graduate,399-850-8187,612 E Street,Master of Science in Human Resource Development,Minor in Jazz and African-American Music,16200.0,0.0,jgb75,jgb75,jgb75,jgb75,James Glenn Brawley
11/17/2000,2640 8th Avenue,0,jgc25@drexel.edu,Graduate,850-428-2248,2640 8th Avenue,Master of Science in Public Policy,Minor in Sport Regulation & Compliance,20000.0,68.43,jgc25,jgc25,jgc25,jgc25,James German Chaligoj
3/26/2003,"""3301 Arch Street Philadelphia",0,jgc669@drexel.edu,Undergraduate,511-954-1354,"""3301 Arch Street Philadelphia",Bachelor of Science in Custom-Designed Major,,18600.0,0.0,jgc669,jgc669,jgc669,jgc669,Jeremy Gary Cortinas
10/1/2003,"""115 N. 32nd Street Philadelphia",0,jgc71@drexel.edu,Undergraduate,831-961-2283,"""115 N. 32nd Street Philadelphia",Bachelor of Science in Sustainability and Innovation,,18600.0,0.0,jgc71,jgc71,jgc71,jgc71,Joseph Gerald Conners
11/17/2002,"""115 N. 32nd Street Philadelphia",0,jgf272@drexel.edu,Undergraduate,318-767-5871,"""115 N. 32nd Street Philadelphia",Bachelor of Science in Health Data Analytics,Minor in Bioinformatics,20000.0,0.0,jgf272,jgf272,jgf272,jgf272,Jesse Gary Flamer
12/2/1999,"""223 N. 34th Street Philadelphia",0,jgg286@drexel.edu,Undergraduate,914-530-2961,"""223 N. 34th Street Philadelphia",Bachelor of Science in Engineering Technology in Engineering Technology,Minor in Linguistics,18600.0,87.42,jgg286,jgg286,jgg286,jgg286,John Grant Gaynor
9/26/2000,1725 Oxford Street,0,jgg44@drexel.edu,Graduate,933-501-2008,1725 Oxford Street,Master of Science in Health and Rehabilitation Sciences,,16200.0,99.45,jgg44,jgg44,jgg44,jgg44,Julia Ginger Gibson
9/3/2001,5397 Wentworth Avenue,0,jgg93@drexel.edu,Undergraduate,467-367-6723,5397 Wentworth Avenue,Bachelor of Science in Exercise Science,,16200.0,0.0,jgg93,jgg93,jgg93,jgg93,Jeannie Gloria Gianotti
4/5/2004,4936 Sequoia Avenue,0,jgj38@drexel.edu,Undergraduate,759-322-6098,4936 Sequoia Avenue,Bachelor of Science in Computer Science in Computer Science,,18600.0,82.68,jgj38,jgj38,jgj38,jgj38,Jonathan Gary Jackson
12/14/2000,9300 C Street,0,jgj52@drexel.edu,Undergraduate,929-408-1814,9300 C Street,Bachelor of Science in Economics and Business,Minor in International Economics,16200.0,0.0,jgj52,jgj52,jgj52,jgj52,Jennifer Gladys Johnston
4/7/2003,680 Quintana Road,0,jgj64@drexel.edu,Graduate,352-208-7014,680 Quintana Road,Master of Science in Information in Human-Computer Interaction and User Experience,,20000.0,0.0,jgj64,jgj64,jgj64,jgj64,Jose George Jones
5/5/2001,5410 McLean Drive,0,jgj83@drexel.edu,Undergraduate,291-960-7831,5410 McLean Drive,Bachelor of Science in Software Engineering in Software Engineering,Minor in Asian Studies,20000.0,0.0,jgj83,jgj83,jgj83,jgj83,Jeanie Gloria James
12/3/1999,468 Raymond Drive,0,jgk21@drexel.edu,Graduate,729-653-7153,468 Raymond Drive,Doctor of Business Administration in Business Administration,Minor in Actuarial Science,20000.0,0.0,jgk21,jgk21,jgk21,jgk21,Joyce Gladys Kauffman
3/21/2001,72 Salmon Road,0,jgk48@drexel.edu,Undergraduate,700-318-8136,72 Salmon Road,Bachelor of Science in Biomedical Engineering in Biomedical Engineering,,20000.0,0.0,jgk48,jgk48,jgk48,jgk48,Jamie Gary Keister
11/7/2003,2747 68th Avenue,0,jgl36@drexel.edu,Graduate,735-256-8527,2747 68th Avenue,"Master of Science in Biomedical Engineering (MS: School of Biomedical Engineering, Science and Health Systems)",,20000.0,0.0,jgl36,jgl36,jgl36,jgl36,Jessica Gillian Luczak
11/24/1989,1818 Bay Street,0,jgl38@drexel.edu,Undergraduate,620-294-4305,1818 Bay Street,Bachelor of Science in Dance - Part-time Professional,Minor in Mathematics,18600.0,31.06,jgl38,jgl38,jgl38,jgl38,Jackie Gladys Livingston
9/20/2003,4920 Quonset Drive,0,jgl46@drexel.edu,Graduate,983-387-7099,4920 Quonset Drive,Master of Science in Integrated Biomedical Engineering and Business,Minor in Product Design,20000.0,49.79,jgl46,jgl46,jgl46,jgl46,James Gary Lesko
10/22/2001,29 Vista Flores,0,jgl90@drexel.edu,Graduate,414-803-1695,29 Vista Flores,Master of Science in Sport Business,,20000.0,0.0,jgl90,jgl90,jgl90,jgl90,James Gregory Leon
5/27/1999,3228 Chettenham Drive,0,jgm10@drexel.edu,Graduate,385-103-5022,3228 Chettenham Drive,Doctor of Physical Therapy in Physical Therapy,,16200.0,0.0,jgm10,jgm10,jgm10,jgm10,Judith Gwen Mcdonald
5/8/2004,20370 California 116,0,jgm107@drexel.edu,Undergraduate,261-503-4523,20370 California 116,Bachelor of Science in Business Administration in General Business,,18600.0,3.25,jgm107,jgm107,jgm107,jgm107,Julie Georgia Mcclaughry
8/23/2001,"""223 N. 34th Street Philadelphia",0,jgm11@drexel.edu,Undergraduate,784-709-1259,"""223 N. 34th Street Philadelphia","Bachelor of Science in Behavioral Economics, Business and Organizations",,16200.0,87.6,jgm11,jgm11,jgm11,jgm11,Jeffrey Gregory Mcbride
10/17/2004,1521 159th Avenue,0,jgm55@drexel.edu,Graduate,226-110-1737,1521 159th Avenue,Doctor of Philosophy in Community Health and Prevention,,16200.0,0.0,jgm55,jgm55,jgm55,jgm55,Jack Glen Madina
8/25/2003,281 MacArthur Boulevard,0,jgm68@drexel.edu,Undergraduate,603-730-4426,281 MacArthur Boulevard,Bachelor of Arts in Economics in Economic Analysis,,18600.0,23.08,jgm68,jgm68,jgm68,jgm68,James Gregory Martinez
9/3/2000,4981 Shirley Way,0,jgm842@drexel.edu,Undergraduate,318-891-3112,4981 Shirley Way,Bachelor of Science in Economics and Mathematics,,16200.0,0.0,jgm842,jgm842,jgm842,jgm842,Jose Guy Mitchell
11/12/2001,"""3301 Arch Street Philadelphia",0,jgn31@drexel.edu,Undergraduate,695-218-7377,"""3301 Arch Street Philadelphia",Bachelor of Science in Business Administration in Operations and Supply Chain Management,,20000.0,0.0,jgn31,jgn31,jgn31,jgn31,Joann Gloria Norwood
