Drexel ID,Last Name,First Name,Middle Name,Date of Birth,Chosen Name,Personal Pronouns,Email,Department,Gender,Marital Status,Ethnicity,Race,Living Address,Mailing Address,Phone Number,Role
ak113,Kirilakha,Aleksandra,,10/18/1953,Aleksandra,,ak113@drexel.edu,Chemical and Biological Engineering,,Married,Non Hispanic,Native,7435 East Tulare Avenue,7435 East Tulare Avenue,582-464-4969,Professor
jc624,Chen,Jason,,1/13/1960,Jason,,jc624@drexel.edu,Communication,,Single,Non Hispanic,African American/Black,2902 Flint Street,2902 Flint Street,683-815-2231,Professor
wmg358,Ghazni,Wahib,M,11/7/1983,Wahib,,wmg358@drexel.edu,Sociology,,Seperated,Hispanic or Latino,Asian,328 17th Street,328 17th Street,665-190-2048,Professor
mcd201,D'Antuono,Mike,C,1/26/1972,Mike,,mcd201@drexel.edu,Biology,,Widow,Non Hispanic,Native,1011 San Jose Street,73455 Twentynine Palms Highway,627-399-1402,Professor
bcs909,Sodowick,Bradford,C,8/16/1965,Bradford,,bcs909@drexel.edu,History,,Single,Non Hispanic,Asian,43949 South Moray Street,1383 Purdue Street,648-550-3340,Professor
jcl91,Leventry,Jeffrey,C,8/4/1975,Jeffrey,,jcl91@drexel.edu,English & Philosophy,,Seperated,Non Hispanic,Other,2750 Gilmore Lane,2750 Gilmore Lane,735-222-3055,Professor
jmp56,Piper,Justin,M,3/4/1968,Justin,,jmp56@drexel.edu,Electrical and Computer Engineering,,Widow,Hispanic or Latino,Native,4493 Heath Circle,2134 West Mills Drive,354-869-6296,Professor
cw983,Wang,Cheng,,11/16/1961,Cheng,,cw983@drexel.edu,English & Philosophy,,Seperated,Non Hispanic,Native,1452 55th Avenue,1452 55th Avenue,261-789-4442,Professor
dp401,Popova,Daria,,2/2/1968,Daria,,dp401@drexel.edu,"Biodiversity, Earth & Environmental Science",,Divorced,Non Hispanic,African American/Black,1797 Pasatiempo Drive,1797 Pasatiempo Drive,971-450-5420,Professor
iy488,Yadav,Isha,,3/7/1970,Isha,,iy488@drexel.edu,History,,Married,Hispanic or Latino,White,1011 Devon Drive,1011 Devon Drive,956-720-6978,Professor
pg957,Gulati,Prateek,,7/3/1965,Prateek,,pg957@drexel.edu,Politics,,Single,Hispanic or Latino,White,1753 Carswell Court,1753 Carswell Court,393-842-1916,Professor
cma88,Anthony,Carissa,M,1/7/1964,Carissa,,cma88@drexel.edu,English & Philosophy,,Seperated,Non Hispanic,White,11256 Palos Verdes Court,11256 Palos Verdes Court,219-890-2446,Professor
mab37,Bale,Morgan,A,10/7/1970,Morgan,,mab37@drexel.edu,Chemistry,,Married,Non Hispanic,Native,2835 Jed Road,2835 Jed Road,435-699-9594,Professor
wp153,P,Wendy,,8/6/1951,Wendy,,wp153@drexel.edu,Global Studies and Modern Languages,,Widow,Non Hispanic,White,619 Colusa Avenue,619 Colusa Avenue,729-654-9177,Professor
lk201,Karlsen,Leila,,4/12/1968,Leila,,lk201@drexel.edu,Chemistry,,Widow,Hispanic or Latino,African American/Black,1004 Bellflower Street,20097 Butterfield Drive,746-108-8538,Professor
rf648,Foster,Robert,,10/7/1970,Robert,,rf648@drexel.edu,"Biodiversity, Earth & Environmental Science",,Divorced,Hispanic or Latino,White,28250 Dickens Avenue,3538 Mendenhall Court,361-918-2622,Professor
ckw496,Weiss,Cynthia,K,10/20/1983,Cynthia,,ckw496@drexel.edu,Global Studies and Modern Languages,,Seperated,Hispanic or Latino,Asian,2409 Park Street,33300 Mission Boulevard,663-595-1944,Professor
rat77,Trachtenberg,Ross,A,11/9/1969,Ross,,rat77@drexel.edu,Physics,,Seperated,Non Hispanic,Native,439 Crestmont Drive,1108 Slater Street,973-973-6159,Professor
cpn79,Novzen,Cassidy,P,8/17/1973,Cassidy,,cpn79@drexel.edu,History,,Seperated,Hispanic or Latino,White,15267 Hesperian Boulevard,15267 Hesperian Boulevard,447-812-2626,Professor
and59,Davella,Alyssa,N,7/23/1992,Alyssa,,and59@drexel.edu,History,,Divorced,Non Hispanic,Asian,6716 South Mariposa Lane,6716 South Mariposa Lane,766-488-7152,Professor
jtk29,Kuntz,Jane,T,3/13/1991,Jane,,jtk29@drexel.edu,Global Studies and Modern Languages,,Married,Hispanic or Latino,Native,2522 Fountain Avenue,2348 Cantalise Drive,962-747-1564,Professor
ynm82,Mayes,Yasmeen,N,11/16/1955,Yasmeen,,ynm82@drexel.edu,Chemistry,,Widow,Non Hispanic,White,1013 Balboa Avenue,1013 Balboa Avenue,200-838-8710,Professor
psj57,Johnson,Porsche,S,4/26/1972,Porsche,,psj57@drexel.edu,Biology,,Widow,Non Hispanic,Native,2750 Gilmore Lane,1954 Wilson Court,311-121-4254,Professor
glh47,Hatterschide,Grace,L,9/4/1975,Grace,,glh47@drexel.edu,Chemical and Biological Engineering,,Married,Hispanic or Latino,African American/Black,1011 San Jose Street,1011 San Jose Street,348-925-1690,Professor
aac64,Clement,Aqila,A,6/21/1960,Aqila,,aac64@drexel.edu,Engineering Leadership and Society,,Single,Non Hispanic,Asian,26563 Chisholm Court,236 Alden Road,236-370-9794,Professor
mab50,Borrelli,Michael,A,1/17/1984,Michael,,mab50@drexel.edu,Materials Science and Engineering,,Seperated,Non Hispanic,Native,2732 Humboldt Avenue,2732 Humboldt Avenue,748-804-9402,Professor
sem39,Munsch,Sammy,E,7/17/1988,Sammy,,sem39@drexel.edu,Chemical and Biological Engineering,,Single,Non Hispanic,Other,136 Acacia Drive,136 Acacia Drive,971-805-7740,Professor
adb83,Bey,Aneesa,D,9/25/1969,Aneesa,,adb83@drexel.edu,Politics,,Seperated,Hispanic or Latino,White,2685 California Street,2685 California Street,969-547-6987,Professor
cah55,Harris,Camille,A,3/21/1956,Camille,,cah55@drexel.edu,Chemistry,,Single,Non Hispanic,Asian,1040 University Avenue,3318 East Woodbine Road,446-839-8227,Professor
lms85,Semmelhaack,Leah,M,4/7/1974,Leah,,lms85@drexel.edu,"Civil, Architectural and Environmental Engineering",,Single,Non Hispanic,White,33655 5th Street,33655 5th Street,299-256-8454,Professor
rrm65,Malhotra,Reema,R,10/1/1967,Reema,,rrm65@drexel.edu,English & Philosophy,,Seperated,Non Hispanic,Native,8934 Arrowrock Trail,8934 Arrowrock Trail,213-447-2901,Professor
ana72,Archer,Ashley,N,7/27/1953,Ashley,,ana72@drexel.edu,Global Studies and Modern Languages,,Widow,Hispanic or Latino,African American/Black,15557 Sutter Creek Road,1349 Burkhart Avenue,217-677-4292,Professor
dmj24,Jones,Denise,M,6/16/1959,Denise,,dmj24@drexel.edu,Engineering Leadership and Society,,Seperated,Non Hispanic,Native,1452 55th Avenue,1536 North Main Street,271-708-3904,Professor
dha78,Augenblick,Dave,H,11/25/1977,Dave,,dha78@drexel.edu,Sociology,,Seperated,Non Hispanic,Asian,2409 Park Street,2409 Park Street,627-980-5535,Professor
jlp42,Popyack,Jeff,L,10/21/1962,Jeff,,jlp42@drexel.edu,Mechanical Engineering and Mechanics,,Seperated,Hispanic or Latino,Native,1226 Blossom Circle,612 E Street,351-966-4989,Professor
mtk43,Kain,Michael,T,1/2/1969,Michael,,mtk43@drexel.edu,Biology,,Married,Non Hispanic,Asian,281 MacArthur Boulevard,281 MacArthur Boulevard,646-151-6955,Professor
mpk511,Kinkela,Maureen,P,10/3/1969,Maureen,,mpk511@drexel.edu,"Civil, Architectural and Environmental Engineering",,Seperated,Hispanic or Latino,White,654 Laurette Place,654 Laurette Place,447-156-9097,Professor
trs30,Staeudle,Tracy,R,4/26/1955,Tracy,,trs30@drexel.edu,Electrical and Computer Engineering,,Single,Non Hispanic,Native,4971 Janet Court,4971 Janet Court,266-158-3576,Professor
ccy63,Yang,Christopher,C,7/1/1985,Christopher,,ccy63@drexel.edu,Criminology & Justice Studies,,Single,Hispanic or Latino,African American/Black,238 La Salle Avenue,238 La Salle Avenue,937-196-2830,Professor
gms683,Salib,Gabrielle,M,8/3/1953,Gabrielle,,gms683@drexel.edu,Engineering Leadership and Society,,Divorced,Non Hispanic,Native,2409 Park Street,2409 Park Street,811-501-2925,Professor
dag58,Garwood,Deborah,A,7/17/1951,Deborah,,dag58@drexel.edu,English & Philosophy,,Married,Non Hispanic,Native,1358 Scenic Avenue,1358 Scenic Avenue,397-497-7126,Professor
alt65,Todd-Diaz,Ashley,L,11/10/1951,Ashley,,alt65@drexel.edu,Psychological and Brain Sciences,,Seperated,Non Hispanic,Asian,6148 Avon Avenue,1521 159th Avenue,586-321-7052,Professor
ejm80,McLaurin,Elease,J,12/4/1980,Elease,,ejm80@drexel.edu,Psychological and Brain Sciences,,Seperated,Non Hispanic,Native,2042 High Street,1222 Arcade Boulevard,636-463-2610,Professor
cm913,MacLellan,Chris,,2/4/1969,Chris,,cm913@drexel.edu,Criminology & Justice Studies,,Single,Non Hispanic,Asian,703 Elizabeth Barcus Way,3318 East Woodbine Road,689-707-5454,Professor
jks50,Sweeney,Jennifer,K,12/19/1958,Jennifer,,jks50@drexel.edu,History,,Widow,Non Hispanic,African American/Black,8934 Arrowrock Trail,8934 Arrowrock Trail,461-467-9355,Professor
asp54,Palmatier,Alex,S,5/12/1988,Alex,,asp54@drexel.edu,Mathematics,,Divorced,Non Hispanic,African American/Black,1234 Carmel Street,1536 North Main Street,380-594-4371,Professor
tms97,Shortell,Thomas,M,9/18/1965,Thomas,,tms97@drexel.edu,Communication,,Widow,Non Hispanic,African American/Black,4255 Tanager Common,14524 Lodestar Drive,676-414-6672,Professor
rew79,Wilkins,Riley,E,11/12/1957,Riley,,rew79@drexel.edu,Global Studies and Modern Languages,,Married,Hispanic or Latino,White,4981 Shirley Way,4981 Shirley Way,946-855-4056,Professor
jhs35,Speidel,John,H,7/2/1990,John,,jhs35@drexel.edu,Criminology & Justice Studies,,Divorced,Non Hispanic,Asian,21950 Arnold Center Road,21950 Arnold Center Road,269-627-8829,Professor
spw66,Wrenn,Steven,P,9/19/1955,Steven,,spw66@drexel.edu,"Civil, Architectural and Environmental Engineering",,Widow,Non Hispanic,Asian,25538 Calaroga Avenue,25538 Calaroga Avenue,968-867-1539,Professor
snm94,Mostafavi,Seyed,Nariman,12/8/1985,Seyed,,snm94@drexel.edu,Materials Science and Engineering,,Single,Non Hispanic,African American/Black,330 Michell Court,612 E Street,853-310-1228,Professor
ba564,Alizadehtazi,Bita,,11/8/1964,Bita,,ba564@drexel.edu,English & Philosophy,,Single,Hispanic or Latino,Other,152 Holly Court,618 Staley Avenue,407-180-9851,Professor
pmg943,Gallagher,Patricia,M,11/23/1950,Patricia,,pmg943@drexel.edu,Criminology & Justice Studies,,Widow,Hispanic or Latino,White,31353 Santa Elena Way,31353 Santa Elena Way,218-905-2731,Professor
jlb36,Beard,Jeffrey,L,5/4/1969,Jeffrey,,jlb36@drexel.edu,Chemistry,,Widow,Non Hispanic,White,10400 Royal Oak Road,10400 Royal Oak Road,862-180-2462,Professor
cwd87,Dailey,Christopher,W,9/5/1951,Christopher,,cwd87@drexel.edu,Electrical and Computer Engineering,,Divorced,Hispanic or Latino,Other,1076 Foster Street,1076 Foster Street,636-948-8176,Professor
hz717,Zhang,Hua,,6/26/1952,Hua,,hz717@drexel.edu,English & Philosophy,,Married,Non Hispanic,White,8934 Arrowrock Trail,612 E Street,924-569-3069,Professor
jd332,Drzymalski,Julie,,8/7/1958,Julie,,jd332@drexel.edu,Politics,,Single,Non Hispanic,African American/Black,2685 California Street,2685 California Street,607-653-2668,Professor
hob54,Badr,Hussein,O,9/25/1976,Hussein,,hob54@drexel.edu,Engineering Leadership and Society,,Widow,Non Hispanic,Native,10826 Pointe Royal Drive,10826 Pointe Royal Drive,489-141-2555,Professor
mcs64,Staub,Mark,C,10/14/1988,Mark,,mcs64@drexel.edu,Biology,,Divorced,Non Hispanic,Asian,1352 Purdue Street,1352 Purdue Street,983-221-4229,Professor
mq543,Qin,Mary,,5/22/1991,Mary,,mq543@drexel.edu,"Civil, Architectural and Environmental Engineering",,Single,Non Hispanic,Other,20930 Todd Valley Road,20930 Todd Valley Road,465-871-8447,Professor
ces85,Shuck,Christopher,E,2/13/1978,Christopher,,ces85@drexel.edu,Mathematics,,Married,Non Hispanic,African American/Black,28250 Dickens Avenue,3388 Thomasson Lane,553-195-6754,Professor
dag27,Green,Daniel,A,9/25/1959,Daniel,,dag27@drexel.edu,Communication,,Divorced,Non Hispanic,African American/Black,36360 Beech Place,36360 Beech Place,863-761-7688,Professor
xc109,Chen,Xi,,8/5/1984,Xi,,xc109@drexel.edu,Chemistry,,Widow,Hispanic or Latino,Other,4511 Sloat Road,1536 North Main Street,942-219-3518,Professor
mdd756,Do,Michael,D,11/22/1982,Michael,,mdd756@drexel.edu,Mechanical Engineering and Mechanics,,Single,Hispanic or Latino,Asian,4444 Hansen Avenue,4444 Hansen Avenue,451-478-6887,Professor
chv96,Voyles,Casper,H,3/28/1953,Casper,,chv96@drexel.edu,Engineering Leadership and Society,,Married,Non Hispanic,African American/Black,31353 Santa Elena Way,31353 Santa Elena Way,427-937-5863,Professor
jdc69,Caum,Jessica,D,6/9/1959,Jessica,,jdc69@drexel.edu,Materials Science and Engineering,,Seperated,Non Hispanic,Native,5732 Jean Drive,5732 Jean Drive,672-501-6572,Professor
adr38,Roux,Ana,Diez,9/18/1972,Ana,,adr38@drexel.edu,Global Studies and Modern Languages,,Divorced,Non Hispanic,African American/Black,31250 Courthouse Drive,31250 Courthouse Drive,532-782-6588,Professor
dac54,Caldwell,David,A,12/6/1979,David,,dac54@drexel.edu,Physics,,Single,Hispanic or Latino,White,612 E Street,612 E Street,762-736-4157,Professor
jar51,Rich,John,A,8/1/1982,John,,jar51@drexel.edu,Communication,,Seperated,Non Hispanic,Native,1452 55th Avenue,1452 55th Avenue,380-591-8294,Professor
jpp44,Purtle,Jonathan,P,1/25/1965,Jonathan,,jpp44@drexel.edu,Criminology & Justice Studies,,Single,Non Hispanic,Other,1004 Bellflower Street,1870 A Street,216-768-2277,Professor
sp817,Park,Sungchul,,11/2/1972,Sungchul,,sp817@drexel.edu,Materials Science and Engineering,,Married,Non Hispanic,White,16502 South Main Street,16502 South Main Street,397-769-7084,Professor
tme78,Eaton,Tiffany,M,1/8/1954,Tiffany,,tme78@drexel.edu,Mathematics,,Widow,Hispanic or Latino,African American/Black,39247 Sundale Drive,39247 Sundale Drive,680-981-3846,Professor
eed98,Durkin,Erin,E,12/17/1959,Erin,,eed98@drexel.edu,"Biodiversity, Earth & Environmental Science",,Divorced,Non Hispanic,African American/Black,30544 Whitmore Road,30544 Whitmore Road,598-789-8549,Professor
lmm21,Matias,Lindsay,M,8/6/1967,Lindsay,,lmm21@drexel.edu,Global Studies and Modern Languages,,Divorced,Non Hispanic,Asian,928 Wright Avenue,928 Wright Avenue,305-217-1724,Professor
ak235,Kornick,Alexander,,11/7/1990,Alexander,,ak235@drexel.edu,Chemical and Biological Engineering,,Married,Non Hispanic,African American/Black,266 South J Street,266 South J Street,562-237-3690,Professor
cd784,Devine,Casey,,5/3/1950,Casey,,cd784@drexel.edu,Politics,,Married,Hispanic or Latino,White,2750 Gilmore Lane,310 12th Avenue,699-611-1057,Professor
rjl335,LaPointe,Robert,J,2/20/1970,Robert,,rjl335@drexel.edu,Engineering Leadership and Society,,Married,Non Hispanic,African American/Black,4511 Sloat Road,4511 Sloat Road,872-255-6042,Professor
kmn53,Nixon,Kevana,M,1/1/1951,Kevana,,kmn53@drexel.edu,Chemistry,,Married,Hispanic or Latino,African American/Black,20930 Todd Valley Road,20930 Todd Valley Road,547-553-2195,Professor
kjd93,Drab,Kevin,J,11/14/1951,Kevin,,kjd93@drexel.edu,Engineering Leadership and Society,,Single,Non Hispanic,Native,5805 Armada Drive,5805 Armada Drive,561-661-2094,Professor
tmb55,Baier,Thomas,M,6/5/1954,Thomas,,tmb55@drexel.edu,Psychological and Brain Sciences,,Married,Non Hispanic,Other,72 Salmon Road,4770 Balboa Way,972-273-5040,Professor
las59,Smith,Leanice,A,1/27/1971,Leanice,,las59@drexel.edu,Engineering Leadership and Society,,Married,Hispanic or Latino,Other,29 Vista Flores,29 Vista Flores,476-849-4963,Professor
ked10,Dilks,Katherine,E,1/24/1969,Katherine,,ked10@drexel.edu,Mathematics,,Widow,Hispanic or Latino,Other,1013 Balboa Avenue,1013 Balboa Avenue,511-546-3953,Professor
fr929,Rahim,Forogh,,5/28/1990,Forogh,,fr929@drexel.edu,Chemistry,,Married,Hispanic or Latino,White,45430 Lauri Lane,1937 Carleton Street,302-740-3367,Professor
kw534,Wallace,Kelly,,3/19/1955,Kelly,,kw534@drexel.edu,Biology,,Widow,Non Hispanic,Asian,2747 68th Avenue,37675 Fremont Boulevard,606-312-8892,Professor
cem70,Marrero,Christina,E,1/15/1952,Christina,,cem70@drexel.edu,Electrical and Computer Engineering,,Divorced,Hispanic or Latino,Native,3228 Chettenham Drive,3228 Chettenham Drive,299-348-1170,Professor
sah301,Horowitz,Scott,A,7/13/1968,Scott,,sah301@drexel.edu,English & Philosophy,,Single,Non Hispanic,Asian,3388 Thomasson Lane,3388 Thomasson Lane,985-822-7771,Professor
klb32,Bryl,Karolina,L,4/7/1971,Karolina,,klb32@drexel.edu,Mathematics,,Seperated,Non Hispanic,Asian,33655 5th Street,2522 Fountain Avenue,287-862-8811,Professor
cjl194,Lacson,Clarissa,J,3/1/1991,Clarissa,,cjl194@drexel.edu,History,,Divorced,Hispanic or Latino,Other,2835 Jed Road,2835 Jed Road,791-493-5810,Professor
ede71,Euiler,Elizabeth,D,8/2/1992,Elizabeth,,ede71@drexel.edu,Biology,,Seperated,Non Hispanic,Asian,328 17th Street,328 17th Street,729-557-6784,Professor
msm893,Moses,Marina,S,11/23/1958,Marina,,msm893@drexel.edu,Global Studies and Modern Languages,,Single,Non Hispanic,Other,16303 Mateo Street,450 C Street,697-353-8366,Professor
bh722,Hogan-Zarro,Barbara,,3/28/1963,Barbara,,bh722@drexel.edu,Criminology & Justice Studies,,Seperated,Hispanic or Latino,Other,5110 East Shoshone Avenue,5110 East Shoshone Avenue,746-283-3745,Professor
vjz10,Zarro,Vincent,J,6/9/1966,Vincent,,vjz10@drexel.edu,Materials Science and Engineering,,Married,Non Hispanic,African American/Black,1736 81st Avenue,1736 81st Avenue,389-161-7907,Professor
mkm657,McHugh,Marylou,K,4/2/1963,Marylou,,mkm657@drexel.edu,Biology,,Divorced,Non Hispanic,Native,5938 Laguna Honda Street,6420 Via Baron,810-769-4603,Professor
ndc68,Coles,Nadeerah,D,4/15/1976,Nadeerah,,ndc68@drexel.edu,Politics,,Single,Non Hispanic,Asian,5938 Laguna Honda Street,5938 Laguna Honda Street,632-385-1673,Professor
dls96,Schaffer,Deanna,L,7/27/1987,Deanna,,dls96@drexel.edu,Physics,,Seperated,Non Hispanic,Other,1226 Blossom Circle,1725 Oxford Street,778-250-5481,Professor
rlw77,Waite,Roberta,L,1/2/1967,Roberta,,rlw77@drexel.edu,Global Studies and Modern Languages,,Divorced,Non Hispanic,African American/Black,1061 Sumatra Street,1061 Sumatra Street,569-660-4293,Professor
mm262,Maley,MaryKay,,5/7/1986,MaryKay,,mm262@drexel.edu,Physics,,Seperated,Non Hispanic,Native,31130 Meadowbrook Avenue,3538 Mendenhall Court,904-681-1967,Professor
rfc38,Crothers,Ruth,F,1/24/1986,Ruth,,rfc38@drexel.edu,"Biodiversity, Earth & Environmental Science",,Seperated,Non Hispanic,African American/Black,856 Milton Street,856 Milton Street,456-195-2194,Professor
mk626,Kay,Mary,,3/4/1988,Mary,,mk626@drexel.edu,Mechanical Engineering and Mechanics,,Divorced,Non Hispanic,African American/Black,6420 Via Baron,1234 Carmel Street,382-762-8033,Professor
jrs26,Sweet,Jamie,R,6/21/1960,Jamie,,jrs26@drexel.edu,Engineering Leadership and Society,,Single,Non Hispanic,Native,1732 27th Avenue,26466 Mockingbird Lane,836-590-2350,Professor
jbd11,Derstine,Jill,B,1/8/1988,Jill,,jbd11@drexel.edu,Chemical and Biological Engineering,,Divorced,Non Hispanic,White,6145 East Castro Valley Boulevard,6716 South Mariposa Lane,395-443-8485,Professor
eg228,Giarelli,Ellen,,10/12/1951,Ellen,,eg228@drexel.edu,Politics,,Single,Non Hispanic,Asian,22207 Quinterno Court,3777 Mowry Avenue,566-407-8833,Professor
mfh747,Hazlett-O'Neill,Mora,F,3/5/1990,Mora,,mfh747@drexel.edu,Sociology,,Married,Non Hispanic,Native,6057 Griffith Avenue,1528 Stafford Avenue,481-600-2681,Professor
ac545,Colfer,Andrea,,12/11/1988,Andrea,,ac545@drexel.edu,Criminology & Justice Studies,,Seperated,Non Hispanic,Other,2443 Sierra Nevada Road,25538 Calaroga Avenue,915-969-5521,Professor
eat57,Tomaszewski,Elizabeth,A,8/16/1952,Elizabeth,,eat57@drexel.edu,Electrical and Computer Engineering,,Single,Non Hispanic,African American/Black,30544 Whitmore Road,2511 Hearst Avenue,640-316-3952,Professor
ks743,Skinner,Karen,,5/18/1961,Karen,,ks743@drexel.edu,History,,Married,Hispanic or Latino,Other,47634 Kato Road,47634 Kato Road,672-750-8317,Professor
as366,S,Ann,,11/27/1994,Ann,,as366@drexel.edu,English & Philosophy,,Single,Hispanic or Latino,Other,328 17th Street,1397 Tallac Lane,611-501-6785,Professor
re712,Estes,Renata,,1/5/1993,Renata,,re712@drexel.edu,Chemical and Biological Engineering,,Married,Non Hispanic,Asian,43626 Bryant Street,1234 Carmel Street,500-993-8059,Professor
bld473,Douglass,Brenda,L,8/25/1990,Brenda,,bld473@drexel.edu,Politics,,Seperated,Non Hispanic,White,3027 Badger Drive,3027 Badger Drive,824-405-4818,Professor
ejb34,Bass,Ellen,J,9/10/1988,Ellen,,ejb34@drexel.edu,Sociology,,Divorced,Non Hispanic,Native,2708 Mabel Street,19 Heritage,285-834-1127,Professor
dps23,Stott,Dahlia,P,10/12/1975,Dahlia,,dps23@drexel.edu,Politics,,Widow,Non Hispanic,Native,775 47th Street,775 47th Street,552-207-9923,Professor
lga10,Amey,Leah,G,4/14/1954,Leah,,lga10@drexel.edu,History,,Widow,Hispanic or Latino,Other,20375 Wisteria Street,20375 Wisteria Street,408-416-7141,Professor
sdf34,Fuchs,Susan,D,9/19/1978,Susan,,sdf34@drexel.edu,Criminology & Justice Studies,,Married,Non Hispanic,Other,3027 Badger Drive,3027 Badger Drive,281-603-8348,Professor
