drexelID,name,action,system,date,time
jcr97,Jerry Ramsey,created-room,Zoom,2021-12-13,11:22:29
rww691,Richard Wilkerson,logged-in,Tux,2021-12-13,11:51:55
dba15,Dennis Addison,logged-in,Tux,2021-12-13,13:54:45
ced18,Cory Davis,logged-in,McGraw-Hill Connect,2021-12-13,15:14:11
bbc59,Billy Cantwell,logged-in,McGraw-Hill Connect,2021-12-13,16:08:03
avw98,Alice Wheeler,logged-in,Tux,2021-12-13,18:34:08
mbz83,Maribel Zable,logged-in,McGraw-Hill Connect,2021-12-13,21:17:20
ltb42,Leslie Bays,logged-in,McGraw-Hill Connect,2021-12-14,00:11:30
sjg93,Stephen Green,logged-in,McGraw-Hill Connect,2021-12-14,02:10:56
fdd42,Frances Davis,logged-in,Degree Works,2021-12-14,03:58:19
bem747,Barbara Mendez,logged-in,PuTTY,2021-12-14,04:23:03
sim881,Sue Mccarthy,logged-in,Blackboard Learn,2021-12-14,06:06:06
sjc75,Steven Collado,logged-in,McGraw-Hill Connect,2021-12-14,07:14:59
rcb26,Robert Belt,accessed,Zoom,2021-12-14,10:00:28
jdc454,John Coward,logged-in,Blackboard Learn,2021-12-14,12:53:10
sms91,Sharon Shoemaker,logged-in,PuTTY,2021-12-14,14:34:34
djr81,Darnell Richardson,logged-in,Tux,2021-12-14,17:28:59
mjh24,Marcelino Henrich,logged-in,Degree Works,2021-12-14,19:33:33
tcc79,Terry Costa,logged-in,Tux,2021-12-14,22:05:41
dab501,Donald Bloom,accessed,Zoom,2021-12-15,01:22:22
mga42,Meagan Anderson,logged-in,Degree Works,2021-12-15,04:28:27
kcm46,Katherine Mosier,logged-in,McGraw-Hill Connect,2021-12-15,06:17:21
sss86,Sarah Stacey,logged-in,PuTTY,2021-12-15,08:48:43
elc49,Elisabeth Chiles,logged-in,McGraw-Hill Connect,2021-12-15,10:20:00
bmm55,Bruce Murphy,logged-in,PuTTY,2021-12-15,10:57:05
tjm593,Tomas Moya,logged-in,Blackboard Learn,2021-12-15,13:06:18
yph78,Yvonne Haag,logged-in,Degree Works,2021-12-15,15:11:21
mnc35,Margaret Chevere,created-room,Zoom,2021-12-15,17:25:52
rbl10,Randy Lamothe,logged-in,PuTTY,2021-12-15,17:34:42
wlb799,Wendy Bramblett,accessed,Zoom,2021-12-15,18:28:44
wjs50,William Smith,logged-in,Blackboard Learn,2021-12-15,21:13:39
haw84,Hollie Wetzel,created-room,Zoom,2021-12-15,23:21:28
krs37,Karen Smith,logged-in,Blackboard Learn,2021-12-16,00:38:39
djr97,Daniel Reese,logged-in,Tux,2021-12-16,04:10:18
zdb40,Zachariah Boyd,logged-in,Blackboard Learn,2021-12-16,05:43:07
pno34,Pearl Ortiz,accessed,Zoom,2021-12-16,06:07:58
mcw70,Melissa West,accessed,Zoom,2021-12-16,09:24:54
smc39,Shelton Chandler,logged-in,McGraw-Hill Connect,2021-12-16,12:16:22
dkc371,David Carranza,logged-in,PuTTY,2021-12-16,13:37:33
cbf84,Calvin Farmer,logged-in,McGraw-Hill Connect,2021-12-16,14:12:25
vjs92,Victoria Slover,logged-in,Blackboard Learn,2021-12-16,15:40:37
egm777,Elizabeth Mclaughlin,logged-in,Tux,2021-12-16,18:12:50
rgn49,Roberta Neill,logged-in,PuTTY,2021-12-16,20:02:56
gsh90,Gillian Hawk,logged-in,Tux,2021-12-16,21:12:20
cab403,Cathrine Bearden,logged-in,Blackboard Learn,2021-12-16,23:48:50
kbv99,Kathy Vicic,logged-in,McGraw-Hill Connect,2021-12-17,02:14:30
ths63,Terry Simmons,logged-in,Tux,2021-12-17,02:22:29
smw64,Sarah Wagner,logged-in,McGraw-Hill Connect,2021-12-17,05:01:12
pjj81,Prince Jackson,logged-in,Blackboard Learn,2021-12-17,06:50:23
vbp85,Vicky Peloquin,logged-in,PuTTY,2021-12-17,10:23:21
eew538,Elizabeth Wray,logged-in,Tux,2021-12-17,14:05:24
jwd93,James Dix,logged-in,Blackboard Learn,2021-12-17,17:49:11
jff78,Jessica Fields,logged-in,PuTTY,2021-12-17,20:46:07
lcs99,Lorrie Stanley,accessed,Zoom,2021-12-17,22:05:53
bew12,Bill Woodward,logged-in,Degree Works,2021-12-18,01:13:05
sls85,Sarah Sills,logged-in,PuTTY,2021-12-18,04:53:06
mgm90,Michel Mitchell,logged-in,Tux,2021-12-18,07:10:29
ype66,Yvonne Epperson,logged-in,PuTTY,2021-12-18,10:31:40
jdv58,Jerry Vanderpool,logged-in,PuTTY,2021-12-18,11:01:53
mmn96,Mozell Noel,logged-in,Tux,2021-12-18,14:23:51
msw50,Margaret Wolf,logged-in,Blackboard Learn,2021-12-18,15:43:03
smm70,Sheila Matthews,logged-in,McGraw-Hill Connect,2021-12-18,16:58:40
blc519,Bryan Cruz,logged-in,McGraw-Hill Connect,2021-12-18,19:29:33
jjk40,Jerome Kinney,logged-in,Blackboard Learn,2021-12-18,21:21:00
psa99,Patricia Adkins,logged-in,Blackboard Learn,2021-12-19,00:57:32
nfr41,Natalie Ramos,logged-in,Blackboard Learn,2021-12-19,03:22:34
pbj59,Paul Jackson,accessed,Zoom,2021-12-19,03:45:01
cwc91,Chi Cheek,logged-in,Blackboard Learn,2021-12-19,04:49:02
bdm628,Bonnie Mcgowan,logged-in,PuTTY,2021-12-19,05:55:27
cml11,Charlotte Linton,logged-in,Blackboard Learn,2021-12-19,08:10:58
tjw46,Theodore Webb,accessed,Zoom,2021-12-19,09:39:05
aec20,Ashley Cooper,logged-in,McGraw-Hill Connect,2021-12-19,13:27:21
jcd51,James Davanzo,logged-in,Tux,2021-12-19,15:45:58
rpo40,Rose Okeeffe,logged-in,PuTTY,2021-12-19,18:27:34
lll30,Larry Lamb,accessed,Zoom,2021-12-19,21:30:38
srm52,Stephen Mckinney,logged-in,PuTTY,2021-12-19,23:05:45
bjp79,Berry Purdy,logged-in,Blackboard Learn,2021-12-20,00:28:13
gfs827,Georgia Sagar,logged-in,Degree Works,2021-12-20,00:31:27
jfa81,Jerold Andaya,logged-in,McGraw-Hill Connect,2021-12-20,03:46:23
atm699,Angie Mccammon,logged-in,Degree Works,2021-12-20,04:52:35
wmf64,Wanda Folsom,logged-in,Degree Works,2021-12-20,04:59:58
jpp482,John Pastorin,accessed,Zoom,2021-12-20,08:07:23
jrs21,James Shilling,logged-in,Degree Works,2021-12-20,08:28:20
rce29,Rebecca Evans,logged-in,PuTTY,2021-12-20,09:04:45
ygk47,Yuk Koeppen,logged-in,Tux,2021-12-20,12:53:07
hbm88,Harold Mittler,logged-in,PuTTY,2021-12-20,16:49:34
jsh99,Joan Humphries,logged-in,Degree Works,2021-12-20,17:26:41
rhr653,Richard Reed,logged-in,McGraw-Hill Connect,2021-12-20,17:54:14
jcc34,Joseph Curry,logged-in,Degree Works,2021-12-20,20:06:53
pjs96,Paul Still,logged-in,PuTTY,2021-12-20,20:32:24
sml14,Sean Lefebvre,logged-in,Tux,2021-12-20,23:16:40
lcb45,Lynn Bull,logged-in,PuTTY,2021-12-21,00:18:59
khh283,Kathi Hart,logged-in,Blackboard Learn,2021-12-21,04:06:29
dfm88,Delbert Muniz,logged-in,Tux,2021-12-21,07:56:34
mda517,Malinda Acevedo,logged-in,Blackboard Learn,2021-12-21,08:28:08
ddp43,David Phillips,accessed,Zoom,2021-12-21,09:54:23
rkm827,Robin Mccarthy,logged-in,Tux,2021-12-21,11:27:46
pby17,Paula Young,accessed,Zoom,2021-12-21,14:02:38
skn69,Stacey Nesbit,logged-in,Degree Works,2021-12-21,18:02:27
qcc34,Queenie Crouse,logged-in,PuTTY,2021-12-21,18:10:01
kmd382,Kerri Doane,logged-in,Degree Works,2021-12-21,22:02:20
nwl863,Nicole Lane,logged-in,McGraw-Hill Connect,2021-12-21,22:26:18
pjc565,Paul Casper,logged-in,PuTTY,2021-12-22,00:05:06
mmc71,Michael Castaneda,logged-in,PuTTY,2021-12-22,00:19:46
say87,Sylvia Youngman,logged-in,McGraw-Hill Connect,2021-12-22,01:28:52
pmw482,Pamela Walsh,accessed,Zoom,2021-12-22,02:26:51
cms64,Christy Sayers,accessed,Zoom,2021-12-22,03:01:12
sej39,Steven Jackson,logged-in,Tux,2021-12-22,05:16:56
nvc48,Nancy Carter,logged-in,Tux,2021-12-22,06:33:23
lcb31,Leo Baker,logged-in,PuTTY,2021-12-22,06:35:18
kkg76,Katie Godfrey,accessed,Zoom,2021-12-22,10:25:10
hkr149,Hattie Royal,logged-in,Blackboard Learn,2021-12-22,10:28:27
jwl72,Joel Losey,logged-in,Tux,2021-12-22,11:45:22
jrc96,John Courtney,logged-in,Tux,2021-12-22,12:53:03
brl90,Bruce Langenfeld,logged-in,McGraw-Hill Connect,2021-12-22,13:22:24
hfd91,Hubert Domingo,logged-in,Blackboard Learn,2021-12-22,15:46:26
jsf53,Joseph Friday,logged-in,PuTTY,2021-12-22,16:35:59
rwh72,Roy Hadden,accessed,Zoom,2021-12-22,19:27:10
efh24,Eli Hunsaker,logged-in,Tux,2021-12-22,22:13:20
rdp32,Rickey Pledger,logged-in,Blackboard Learn,2021-12-22,23:13:05
mjp11,Michael Penn,accessed,Zoom,2021-12-23,01:39:06
rcw29,Robert Williams,accessed,Zoom,2021-12-23,03:41:32
rjz19,Richard Zamarripa,logged-in,PuTTY,2021-12-23,06:44:53
arg675,Art Gonzales,logged-in,Blackboard Learn,2021-12-23,08:07:40
jfs38,Jimmy Sandmann,logged-in,Degree Works,2021-12-23,10:49:54
dgv79,Donald Vrabel,logged-in,McGraw-Hill Connect,2021-12-23,13:08:33
jrc65,Jeff Colarusso,accessed,Zoom,2021-12-23,15:07:57
wcf82,Winifred Farmer,logged-in,Tux,2021-12-23,16:13:59
egm75,Edward Mullins,logged-in,Degree Works,2021-12-23,17:57:03
prl62,Pamela Lester,accessed,Zoom,2021-12-23,21:41:21
crg96,Carroll Gurule,accessed,Zoom,2021-12-24,01:20:55
sab25,Steven Berryman,logged-in,Degree Works,2021-12-24,04:45:50
gls92,Gloria Schoonmaker,logged-in,PuTTY,2021-12-24,08:03:01
dgr81,Dale Russell,logged-in,PuTTY,2021-12-24,11:29:18
jmd32,Janice Delargy,logged-in,PuTTY,2021-12-24,13:48:44
kdb70,Kay Bender,logged-in,Degree Works,2021-12-24,14:11:35
jrh61,Jay Hamann,logged-in,McGraw-Hill Connect,2021-12-24,14:31:50
mrr81,Milford Rodriguez,logged-in,Blackboard Learn,2021-12-24,17:25:18
jts26,Jeremy Schultz,logged-in,Tux,2021-12-24,19:34:30
cyd35,Christina Dardy,logged-in,Degree Works,2021-12-24,23:01:04
mpo93,Madeline Ortiz,logged-in,PuTTY,2021-12-25,00:13:26
jdp58,John Page,logged-in,Blackboard Learn,2021-12-25,04:05:22
tpj665,Tiffany Jones,logged-in,Blackboard Learn,2021-12-25,06:25:37
djc75,David Cornett,logged-in,McGraw-Hill Connect,2021-12-25,08:12:52
kpq73,Kimberly Quintal,accessed,Zoom,2021-12-25,11:35:49
adw79,Aaron Willis,created-room,Zoom,2021-12-25,12:14:40
erg73,Edward Gallion,accessed,Zoom,2021-12-25,13:26:08
ljr91,Lenora Reese,logged-in,Blackboard Learn,2021-12-25,14:11:31
wah145,Wen Hawkes,logged-in,McGraw-Hill Connect,2021-12-25,16:31:21
krz53,Kelly Zapata,logged-in,McGraw-Hill Connect,2021-12-25,20:27:38
dae24,David Elam,logged-in,McGraw-Hill Connect,2021-12-25,22:04:52
bmn68,Bette Newlan,logged-in,Degree Works,2021-12-26,00:53:53
hav44,Hannelore Victoria,accessed,Zoom,2021-12-26,02:46:07
jed59,John Duncan,logged-in,McGraw-Hill Connect,2021-12-26,06:45:02
jla79,Jessie Aaron,logged-in,Degree Works,2021-12-26,09:12:07
jmp99,Jason Prescott,logged-in,McGraw-Hill Connect,2021-12-26,12:56:46
ihs56,Irene Solian,logged-in,Blackboard Learn,2021-12-26,14:01:23
lsa673,Lawrence Alcorn,created-room,Zoom,2021-12-26,17:15:26
rpg85,Robin Gallaher,logged-in,PuTTY,2021-12-26,21:10:22
cjm23,Clifford Mcmillan,logged-in,PuTTY,2021-12-26,21:27:40
dht96,Donna Thompson,logged-in,McGraw-Hill Connect,2021-12-26,22:08:58
jrp28,Jonathan Pyron,logged-in,McGraw-Hill Connect,2021-12-27,01:19:07
jtk83,Juan Kontos,logged-in,McGraw-Hill Connect,2021-12-27,01:46:18
smn652,Sandra Noggler,logged-in,Tux,2021-12-27,04:12:32
bdw30,Brenda Wylie,logged-in,PuTTY,2021-12-27,08:02:24
rwr88,Roberto Robledo,logged-in,Tux,2021-12-27,10:06:26
wmc81,William Chien,logged-in,PuTTY,2021-12-27,12:22:46
aab86,Anthony Bauman,logged-in,Tux,2021-12-27,14:08:22
evk18,Elisabeth Kats,logged-in,Tux,2021-12-27,17:50:38
rdv65,Robert Villani,logged-in,PuTTY,2021-12-27,19:09:23
cnm64,Carlos Mccarville,logged-in,Degree Works,2021-12-27,19:34:52
ncl85,Norma Lee,logged-in,PuTTY,2021-12-27,20:00:24
deh729,David Howe,logged-in,Degree Works,2021-12-27,23:47:38
jmr35,Jon Robertson,logged-in,Degree Works,2021-12-28,00:53:07
arb22,Ann Bissell,logged-in,Blackboard Learn,2021-12-28,02:50:35
rfr44,Robert Robeson,logged-in,Blackboard Learn,2021-12-28,05:00:25
roh904,Ronald Hill,logged-in,Tux,2021-12-28,06:36:08
elw33,Earl Weich,logged-in,Tux,2021-12-28,08:51:17
vaq14,Vivian Quintana,logged-in,Degree Works,2021-12-28,09:41:36
dcm79,Dean Mersch,logged-in,Degree Works,2021-12-28,11:43:48
fas58,Fannie Smith,logged-in,PuTTY,2021-12-28,15:27:55
sml346,Shirley Lane,logged-in,PuTTY,2021-12-28,17:50:02
mbl66,Mary Lozano,logged-in,McGraw-Hill Connect,2021-12-28,18:00:18
ebg66,Eric Gray,accessed,Zoom,2021-12-28,21:35:12
peg586,Paul Gibson,logged-in,PuTTY,2021-12-28,23:00:31
isb79,Irene Belcher,accessed,Zoom,2021-12-29,02:26:53
pgg78,Patrick Godsey,logged-in,Blackboard Learn,2021-12-29,03:21:08
pal28,Philip Li,logged-in,PuTTY,2021-12-29,05:40:07
gmh273,Grace Huling,logged-in,Degree Works,2021-12-29,06:14:38
jdv78,James Varela,logged-in,Degree Works,2021-12-29,07:32:58
djm46,Dallas Morris,accessed,Zoom,2021-12-29,07:46:21
bbc212,Barbara Clark,accessed,Zoom,2021-12-29,10:28:00
cfc11,Christopher Cronk,logged-in,McGraw-Hill Connect,2021-12-29,13:25:04
jrr26,Joyce Rodriguez,logged-in,McGraw-Hill Connect,2021-12-29,14:30:59
jea54,Jason Austin,logged-in,McGraw-Hill Connect,2021-12-29,16:24:45
skc327,Scott Cheney,logged-in,Blackboard Learn,2021-12-29,18:36:35
lac72,Laticia Carter,logged-in,PuTTY,2021-12-29,21:08:20
mms39,Mary Stacey,logged-in,Blackboard Learn,2021-12-29,21:49:56
tjc25,Terry Credle,logged-in,PuTTY,2021-12-30,00:51:44
smt841,Sandra Terrell,logged-in,Blackboard Learn,2021-12-30,02:45:25
jlb73,Joel Beatty,logged-in,Degree Works,2021-12-30,05:35:43
mwj11,Martha Johnson,accessed,Zoom,2021-12-30,06:14:56
ras92,Roy Setzer,accessed,Zoom,2021-12-30,09:50:47
ckw99,Cynthia Wagoner,logged-in,McGraw-Hill Connect,2021-12-30,10:27:06
dsg46,Donnie Gates,logged-in,Tux,2021-12-30,12:04:16
rld64,Ruben Donaway,logged-in,McGraw-Hill Connect,2021-12-30,15:33:37
rpl96,Ralph Luper,created-room,Zoom,2021-12-30,17:48:28
bdw72,Bernice Welch,logged-in,Degree Works,2021-12-30,20:46:54
cdp99,Constance Powell,logged-in,Blackboard Learn,2021-12-30,21:27:25
qey18,Quincy Yates,logged-in,Blackboard Learn,2021-12-30,22:42:43
lfe68,Lori Espitia,logged-in,PuTTY,2021-12-31,02:37:02
vss331,Vicki Sims,logged-in,Degree Works,2021-12-31,04:55:54
mnp78,Melvin Prendergast,logged-in,Tux,2021-12-31,06:02:28
sjk92,Sandra Kindl,logged-in,Tux,2021-12-31,06:54:30
mlb92,Michele Bay,logged-in,Tux,2021-12-31,07:58:49
ajf45,Adele Falk,accessed,Zoom,2021-12-31,11:10:53
dek97,Doris Kirk,logged-in,McGraw-Hill Connect,2021-12-31,14:37:45
dld28,Derek Draudt,logged-in,McGraw-Hill Connect,2021-12-31,18:00:04
hjh94,Heather Hoffman,accessed,Zoom,2021-12-31,21:19:48
vcb499,Vernon Barker,logged-in,McGraw-Hill Connect,2021-12-31,23:51:00
htb16,Harold Black,logged-in,PuTTY,2022-01-01,00:10:21
jsy99,John Yates,logged-in,McGraw-Hill Connect,2022-01-01,01:04:15
aal119,Andrea Loth,logged-in,Blackboard Learn,2022-01-01,03:56:48
jld194,Jessica Downer,logged-in,McGraw-Hill Connect,2022-01-01,07:48:49
jjj79,James Jong,logged-in,Tux,2022-01-01,08:10:58
jdr93,Jennifer Rinderer,logged-in,Tux,2022-01-01,08:30:22
dtv68,Dwight Vines,logged-in,PuTTY,2022-01-01,10:59:30
mjr55,Marvin Richards,accessed,Zoom,2022-01-01,13:18:00
ibm79,Issac Mckouen,logged-in,Blackboard Learn,2022-01-01,16:42:55
sjc55,Sam Combs,logged-in,McGraw-Hill Connect,2022-01-01,17:58:26
rba323,Robert Armstrong,logged-in,Blackboard Learn,2022-01-01,19:20:37
mnt77,Micheal Tatum,logged-in,Degree Works,2022-01-01,19:27:33
mfr54,Mary Roper,logged-in,McGraw-Hill Connect,2022-01-01,21:54:00
hpf65,Harold Fulop,logged-in,PuTTY,2022-01-01,22:55:24
dls41,Douglas Surina,accessed,Zoom,2022-01-02,02:24:51
wjh56,Wilbur Hunter,logged-in,PuTTY,2022-01-02,04:57:08
mah749,Mark Hershberger,accessed,Zoom,2022-01-02,05:45:13
cak842,Cinda Kellogg,logged-in,Blackboard Learn,2022-01-02,05:53:37
ltl981,Linda Leister,created-room,Zoom,2022-01-02,06:39:03
trj83,Timothy Jefferson,logged-in,PuTTY,2022-01-02,08:02:40
mkw83,Mark Wilson,logged-in,PuTTY,2022-01-02,09:32:27
ddf96,Dennis Freeman,logged-in,PuTTY,2022-01-02,11:14:44
psa99,Patricia Adkins,logged-in,Tux,2022-01-02,13:03:30
jbm56,John Millar,logged-in,McGraw-Hill Connect,2022-01-02,14:43:46
pmm20,Pamela Mclaughlin,logged-in,PuTTY,2022-01-02,16:07:23
mjh71,Michael Hart,logged-in,Blackboard Learn,2022-01-02,18:50:22
ejw42,Edward Wilson,logged-in,PuTTY,2022-01-02,19:11:44
stt88,Sean Thomas,logged-in,Blackboard Learn,2022-01-02,20:33:32
etc66,Everette Castle,logged-in,Tux,2022-01-02,21:41:30
bps96,Bernice Solomon,logged-in,Blackboard Learn,2022-01-02,22:50:50
djc25,Daniel Crouchet,logged-in,Degree Works,2022-01-03,02:37:30
ajm58,Amy Macdonald,logged-in,PuTTY,2022-01-03,06:10:44
djb93,Daniel Baker,logged-in,PuTTY,2022-01-03,07:06:43
dpk58,Donna Krings,logged-in,Blackboard Learn,2022-01-03,08:29:45
sjp54,Sam Putnam,logged-in,Tux,2022-01-03,11:16:48
rec82,Ronald Cooper,accessed,Zoom,2022-01-03,15:07:49
mml21,Mattie Longoria,logged-in,Blackboard Learn,2022-01-03,18:19:26
tld22,Tabitha Dominick,logged-in,Blackboard Learn,2022-01-03,19:40:34
osg39,Otto Gokey,logged-in,McGraw-Hill Connect,2022-01-03,22:56:31
mah31,Marcus Holiday,logged-in,McGraw-Hill Connect,2022-01-04,01:58:19
ahh734,Allen Hardman,logged-in,McGraw-Hill Connect,2022-01-04,04:25:23
akh373,Ashleigh Hanlon,logged-in,PuTTY,2022-01-04,08:14:32
rjb478,Robert Brown,accessed,Zoom,2022-01-04,08:48:05
vjq106,Vicente Quintana,logged-in,Blackboard Learn,2022-01-04,11:14:24
jlm45,Jesse Miller,logged-in,PuTTY,2022-01-04,14:43:43
jsv53,Johnathan Villanueva,logged-in,McGraw-Hill Connect,2022-01-04,18:35:14
drc69,Desiree Cook,logged-in,Blackboard Learn,2022-01-04,19:21:20
pjp74,Paul Patten,logged-in,Blackboard Learn,2022-01-04,22:05:18
ssc34,Steven Clouser,logged-in,Degree Works,2022-01-05,01:15:23
wlw33,Willie Williams,logged-in,PuTTY,2022-01-05,01:28:10
rlg86,Rebecca Gerrald,accessed,Zoom,2022-01-05,01:29:48
msm581,Melissa Murray,logged-in,PuTTY,2022-01-05,04:16:15
dba15,Dennis Addison,logged-in,Degree Works,2022-01-05,06:58:39
acr89,Alejandro Ruel,accessed,Zoom,2022-01-05,07:00:44
wmr71,William Rickard,logged-in,Blackboard Learn,2022-01-05,10:39:38
fam99,Fred Melendez,logged-in,PuTTY,2022-01-05,11:23:25
gjw27,Gina Wright,logged-in,PuTTY,2022-01-05,13:00:50
rjm33,Randy Mccray,logged-in,Blackboard Learn,2022-01-05,13:35:26
bwl31,Bruce Lynum,accessed,Zoom,2022-01-05,14:06:57
caf66,Cathrine Florez,logged-in,PuTTY,2022-01-05,15:01:45
bls56,Betty Schmidt,logged-in,Blackboard Learn,2022-01-05,18:05:13
vnm57,Virginia Maes,logged-in,McGraw-Hill Connect,2022-01-05,20:29:00
raf33,Raymond Franco,logged-in,Tux,2022-01-05,20:35:29
dmk13,Deborah Kazanjian,logged-in,PuTTY,2022-01-05,20:48:15
drb31,Doug Bayard,logged-in,Blackboard Learn,2022-01-06,00:26:52
slc66,Stella Castillo,accessed,Zoom,2022-01-06,02:00:24
egs91,Eugene Sullivan,logged-in,Degree Works,2022-01-06,04:07:30
jsd73,Jennifer Dunleavy,logged-in,Tux,2022-01-06,05:33:12
smc13,Silvia Clark,logged-in,Blackboard Learn,2022-01-06,08:24:04
cek43,Clare Kirkpatrick,logged-in,PuTTY,2022-01-06,08:33:48
sjp31,Shaun Parsons,logged-in,McGraw-Hill Connect,2022-01-06,08:52:38
bjr92,Bao Rios,logged-in,Tux,2022-01-06,12:38:55
cme12,Cody Engelken,logged-in,Degree Works,2022-01-06,14:37:31
cbg11,Crystal Griffin,logged-in,Degree Works,2022-01-06,15:19:44
mwh453,Myra Heller,logged-in,Tux,2022-01-06,15:47:30
jrg138,Jennifer Gomez,logged-in,PuTTY,2022-01-06,17:08:16
msc60,Maritza Ciresi,logged-in,Blackboard Learn,2022-01-06,17:57:21
jbr42,James Ridenour,logged-in,Degree Works,2022-01-06,19:07:13
mjh58,Michael Harris,logged-in,Blackboard Learn,2022-01-06,19:42:17
sjc32,Sharon Calhoon,logged-in,Degree Works,2022-01-06,19:48:35
jwj21,James Johnson,logged-in,Degree Works,2022-01-06,19:53:44
dtl64,Dennis Leja,accessed,Zoom,2022-01-06,21:24:02
sjm94,Steven Mcdaniel,logged-in,McGraw-Hill Connect,2022-01-07,01:03:22
lbs73,Loretta Schneider,logged-in,Degree Works,2022-01-07,04:58:42
dkh49,Damaris Heim,logged-in,Blackboard Learn,2022-01-07,05:47:29
nac34,Nicole Claudio,logged-in,Tux,2022-01-07,05:52:58
cjl90,Cole Laureano,logged-in,Blackboard Learn,2022-01-07,09:21:34
lgw428,Leland West,created-room,Zoom,2022-01-07,09:38:14
toe65,Thomas Etheridge,accessed,Zoom,2022-01-07,11:14:56
cdh68,Curtis Harper,logged-in,Blackboard Learn,2022-01-07,13:07:22
ccg592,Clarence Goud,logged-in,Blackboard Learn,2022-01-07,15:49:42
ajr75,Anna Ramirez,logged-in,PuTTY,2022-01-07,17:29:32
bbh84,Brain Heiliger,accessed,Zoom,2022-01-07,20:56:54
mjg38,Michael Grimm,logged-in,Degree Works,2022-01-08,00:48:18
rec61,Robin Cyr,logged-in,Tux,2022-01-08,03:50:28
ysn39,Yolanda Nass,logged-in,Degree Works,2022-01-08,07:27:39
jtm13,Jane Mccleese,logged-in,Degree Works,2022-01-08,08:59:04
trs84,Thomas Smith,logged-in,Degree Works,2022-01-08,10:44:29
str73,Sara Ramirez,logged-in,PuTTY,2022-01-08,13:59:55
jkd15,Jay Dorsey,logged-in,Blackboard Learn,2022-01-08,14:33:18
bcm51,Brandi Muncie,logged-in,Blackboard Learn,2022-01-08,16:48:20
lvr53,Lisa Ramsey,logged-in,Blackboard Learn,2022-01-08,17:02:50
wwh59,Wesley Horvath,logged-in,PuTTY,2022-01-08,17:37:23
dcg823,Dustin Green,logged-in,PuTTY,2022-01-08,21:23:34
eaw878,Esther Wickersham,accessed,Zoom,2022-01-09,00:44:18
dmk13,Deborah Kazanjian,logged-in,Degree Works,2022-01-09,03:16:47
cbh12,Charles Hatch,created-room,Zoom,2022-01-09,07:16:09
jjk40,Jerome Kinney,logged-in,PuTTY,2022-01-09,09:38:54
ljs96,Lisa Smith,logged-in,Tux,2022-01-09,10:37:04
rcm194,Rodney Macon,logged-in,Blackboard Learn,2022-01-09,13:54:47
hpl587,Harry Long,logged-in,Degree Works,2022-01-09,16:25:57
hld63,Helen Drake,logged-in,PuTTY,2022-01-09,19:14:33
alc47,Angela Claxton,logged-in,PuTTY,2022-01-09,22:17:17
nsk50,Niki Keen,accessed,Zoom,2022-01-10,00:59:01
lrg51,Laurie Gore,logged-in,PuTTY,2022-01-10,04:51:46
jba47,Joseph Adams,logged-in,Blackboard Learn,2022-01-10,08:27:24
bmt80,Brian Thibodeaux,logged-in,Blackboard Learn,2022-01-10,12:20:53
tvs35,Teisha Smith,logged-in,Blackboard Learn,2022-01-10,16:02:19
jrp49,Jacob Pulliam,logged-in,McGraw-Hill Connect,2022-01-10,19:53:50
tlf78,Teresa Fyffe,logged-in,McGraw-Hill Connect,2022-01-10,20:02:53
djf57,Dennis Flynn,logged-in,Blackboard Learn,2022-01-10,22:14:33
ncc99,Nannie Caraballo,logged-in,Blackboard Learn,2022-01-10,22:33:56
mcc763,Mary Clark,logged-in,PuTTY,2022-01-11,01:26:20
ldw853,Lakesha Wright,logged-in,Degree Works,2022-01-11,01:54:12
sca65,Sally Alexander,logged-in,PuTTY,2022-01-11,02:58:04
ces91,Christina Santos,logged-in,PuTTY,2022-01-11,06:48:10
hfm34,Herbert Miller,logged-in,McGraw-Hill Connect,2022-01-11,07:53:40
jsw16,Jessica Winesett,logged-in,McGraw-Hill Connect,2022-01-11,11:40:56
wkb57,William Balowski,logged-in,Tux,2022-01-11,13:23:35
udh33,Ursula Herring,logged-in,Tux,2022-01-11,14:55:26
ndd925,Nancy Diaz,accessed,Zoom,2022-01-11,16:49:10
ljs72,Lloyd Swilley,accessed,Zoom,2022-01-11,20:02:35
gjp783,Gina Peterson,logged-in,Blackboard Learn,2022-01-11,22:25:43
lks21,Lonnie Schwartz,logged-in,PuTTY,2022-01-12,00:44:15
mgt56,Marie Travers,accessed,Zoom,2022-01-12,04:09:18
rjs76,Robert Sullivan,logged-in,Degree Works,2022-01-12,04:14:22
tdj98,Teri Jenner,logged-in,Blackboard Learn,2022-01-12,04:39:28
edr78,Elizabeth Rodriguez,logged-in,PuTTY,2022-01-12,05:32:49
mdf60,Mark Feauto,logged-in,Blackboard Learn,2022-01-12,08:08:47
rks89,Robert Stcyr,created-room,Zoom,2022-01-12,09:11:53
drh57,Darnell Hawkins,logged-in,Blackboard Learn,2022-01-12,11:45:05
jer147,Jack Riche,logged-in,Degree Works,2022-01-12,13:17:23
alg78,Anton Guertin,logged-in,Tux,2022-01-12,13:32:47
spa45,Sarah Ayala,logged-in,PuTTY,2022-01-12,14:41:27
nag574,Natalie Guthrie,logged-in,Blackboard Learn,2022-01-12,17:15:37
amb132,Alicia Bradshaw,accessed,Zoom,2022-01-12,17:40:44
jgl46,James Lesko,logged-in,Degree Works,2022-01-12,19:28:10
rdg84,Ramona Gerdes,logged-in,Tux,2022-01-12,21:17:15
